"FCLT_ROOM_KEY","BUILDING_ROOM","FCLT_BUILDING_KEY","FLOOR","FCLT_FLOOR_KEY","ROOM","SPACE_ID","FCLT_MAJOR_USE_KEY","MAJOR_USE_DESC","FCLT_USE_KEY","USE_DESC","FCLT_MINOR_USE_KEY","MINOR_USE_DESC","FCLT_ORGANIZATION_KEY","ORGANIZATION_NAME","FCLT_MINOR_ORGANIZATION_KEY","MINOR_ORGANIZATION","AREA","ROOM_FULL_NAME","DEPT_CODE","ACCESS_LEVEL","LATITUDE_WGS","LONGITUDE_WGS","NORTHING_SPCS","EASTING_SPCS","WAREHOUSE_LOAD_DATE"
"NW14-1000SC","NW14-1000SC","NW14","1","NW14-1","1000SC","NW14-1-1000SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",292.41,"","","3",,,,,28-OCT-24
"NW14-1000SD","NW14-1000SD","NW14","1","NW14-1","1000SD","NW14-1-1000SD","102","CIRCULAT","112","STAIR","","","149","DOF","","",194.16,"","","3",,,,,28-OCT-24
"NW14-1000SE","NW14-1000SE","NW14","1","NW14-1","1000SE","NW14-1-1000SE","102","CIRCULAT","112","STAIR","","","149","DOF","","",38.65,"","","3",,,,,28-OCT-24
"NW14-1000SF","NW14-1000SF","NW14","1","NW14-1","1000SF","NW14-1-1000SF","102","CIRCULAT","112","STAIR","","","149","DOF","","",74.54,"","","3",,,,,28-OCT-24
"NW14-1000SG","NW14-1000SG","NW14","1","NW14-1","1000SG","NW14-1-1000SG","102","CIRCULAT","112","STAIR","","","149","DOF","","",22.88,"","","3",,,,,28-OCT-24
"NW14-1000SH","NW14-1000SH","NW14","1","NW14-1","1000SH","NW14-1-1000SH","102","CIRCULAT","112","STAIR","","","149","DOF","","",37.25,"","","3",,,,,28-OCT-24
"NW14-100Z","NW14-100Z","NW14","1","NW14-1","100Z","NW14-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",511.1,"","","0",,,,,28-OCT-24
"NW14-1105Z","NW14-1105Z","NW14","1","NW14-1","1105Z","NW14-1-1105Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",54.34,"","","0",,,,,28-OCT-24
"NW14-1106A","NW14-1106A","NW14","1","NW14-1","1106A","NW14-1-1106A","101","BLDG SRV","107","PB LAV","","","149","DOF","","",16.81,"","","3",,,,,28-OCT-24
"NW14-1109","NW14-1109","NW14","1","NW14-1","1109","NW14-1-1109","107","MECHANIC","156","U/M","","","149","DOF","","",20,"","","0",,,,,28-OCT-24
"NW14-1115J","NW14-1115J","NW14","1","NW14-1","1115J","NW14-1-1115J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",104.79,"","","1",,,,,28-OCT-24
"NW14-1124","NW14-1124","NW14","1","NW14-1","1124","NW14-1-1124","107","MECHANIC","156","U/M","","","149","DOF","","",798.33,"","","0",,,,,28-OCT-24
"NW14-1205","NW14-1205","NW14","1","NW14-1","1205","NW14-1-1205","101","BLDG SRV","102","F LAV","","","149","DOF","","",141.38,"","","3",,,,,28-OCT-24
"NW14-1206J","NW14-1206J","NW14","1","NW14-1","1206J","NW14-1-1206J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",52.86,"","","1",,,,,28-OCT-24
"NW14-1207","NW14-1207","NW14","1","NW14-1","1207","NW14-1-1207","101","BLDG SRV","106","M LAV","","","149","DOF","","",150.84,"","","3",,,,,28-OCT-24
"NW14-1219E","NW14-1219E","NW14","1","NW14-1","1219E","NW14-1-1219E","107","MECHANIC","153","ELEC","","","149","DOF","","",523.57,"","","1",,,,,28-OCT-24
"NW14-1219EA","NW14-1219EA","NW14","1","NW14-1","1219EA","NW14-1-1219EA","107","MECHANIC","153","ELEC","","","149","DOF","","",337.76,"","","1",,,,,28-OCT-24
"NW14-1220E","NW14-1220E","NW14","1","NW14-1","1220E","NW14-1-1220E","107","MECHANIC","153","ELEC","","","149","DOF","","",1090.51,"","","1",,,,,28-OCT-24
"NW14-1220EA","NW14-1220EA","NW14","1","NW14-1","1220EA","NW14-1-1220EA","107","MECHANIC","153","ELEC","","","149","DOF","","",380.4,"","","1",,,,,28-OCT-24
"NW14-1307T","NW14-1307T","NW14","1","NW14-1","1307T","NW14-1-1307T","107","MECHANIC","155","TELE","","","149","DOF","","",37.67,"","","0",,,,,28-OCT-24
"NW14-1317","NW14-1317","NW14","1","NW14-1","1317","NW14-1-1317","107","MECHANIC","155","TELE","","","149","DOF","","",267.34,"","","1",,,,,28-OCT-24
"NW14-1320T","NW14-1320T","NW14","1","NW14-1","1320T","NW14-1-1320T","107","MECHANIC","155","TELE","","","149","DOF","","",369.74,"","","1",,,,,28-OCT-24
"NW14-1405","NW14-1405","NW14","1","NW14-1","1405","NW14-1-1405","107","MECHANIC","156","U/M","","","149","DOF","","",66.38,"","","0",,,,,28-OCT-24
"NW14-1411","NW14-1411","NW14","1","NW14-1","1411","NW14-1-1411","107","MECHANIC","156","U/M","","","149","DOF","","",84.87,"","","0",,,,,28-OCT-24
"NW14-1415","NW14-1415","NW14","1","NW14-1","1415","NW14-1-1415","107","MECHANIC","156","U/M","","","149","DOF","","",46.64,"","","0",,,,,28-OCT-24
"NW14-1417","NW14-1417","NW14","1","NW14-1","1417","NW14-1-1417","107","MECHANIC","156","U/M","","","149","DOF","","",47.06,"","","0",,,,,28-OCT-24
"NW16-100CA","NW16-100CA","NW16","1","NW16-1","100CA","NW16-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",2286.17,"","","3",,,,,28-OCT-24
"NW16-100E1","NW16-100E1","NW16","1","NW16-1","100E1","NW16-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",97.78,"","","3",,,,,28-OCT-24
"NW16-100LA","NW16-100LA","NW16","1","NW16-1","100LA","NW16-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",71.81,"","","3",,,,,28-OCT-24
"NW16-100SA","NW16-100SA","NW16","1","NW16-1","100SA","NW16-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",388.7,"","","3",,,,,28-OCT-24
"NW16-100SB","NW16-100SB","NW16","1","NW16-1","100SB","NW16-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",231.87,"","","3",,,,,28-OCT-24
"NW16-105T","NW16-105T","NW16","1","NW16-1","105T","NW16-1-105T","107","MECHANIC","155","TELE","","","149","DOF","","",9.42,"","","0",,,,,28-OCT-24
"NW16-118","NW16-118","NW16","1","NW16-1","118","NW16-1-118","101","BLDG SRV","102","F LAV","","","149","DOF","","",180.85,"","","3",,,,,28-OCT-24
"NW16-122","NW16-122","NW16","1","NW16-1","122","NW16-1-122","101","BLDG SRV","106","M LAV","","","149","DOF","","",212.32,"","","3",,,,,28-OCT-24
"NW16-122J","NW16-122J","NW16","1","NW16-1","122J","NW16-1-122J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",36.92,"","","1",,,,,28-OCT-24
"NW16-123T","NW16-123T","NW16","1","NW16-1","123T","NW16-1-123T","107","MECHANIC","155","TELE","","","149","DOF","","",29.18,"","","1",,,,,28-OCT-24
"NW16-124E","NW16-124E","NW16","1","NW16-1","124E","NW16-1-124E","107","MECHANIC","153","ELEC","","","149","DOF","","",23.97,"","","0",,,,,28-OCT-24
"NW16-125","NW16-125","NW16","1","NW16-1","125","NW16-1-125","107","MECHANIC","156","U/M","","","149","DOF","","",29.6,"","","1",,,,,28-OCT-24
"NW16-145T","NW16-145T","NW16","1","NW16-1","145T","NW16-1-145T","107","MECHANIC","155","TELE","","","149","DOF","","",12.53,"","","0",,,,,28-OCT-24
"NW22-100CA","NW22-100CA","NW22","1","NW22-1","100CA","NW22-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",524.86,"","","3",,,,,28-OCT-24
"NW22-100E1","NW22-100E1","NW22","1","NW22-1","100E1","NW22-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",100.98,"","","3",,,,,28-OCT-24
"NW22-100LA","NW22-100LA","NW22","1","NW22-1","100LA","NW22-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",366.35,"","","3",,,,,28-OCT-24
"NW22-100SA","NW22-100SA","NW22","1","NW22-1","100SA","NW22-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",39.67,"","","3",,,,,28-OCT-24
"NW22-100SB","NW22-100SB","NW22","1","NW22-1","100SB","NW22-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",109.33,"","","3",,,,,28-OCT-24
"NW22-100SC","NW22-100SC","NW22","1","NW22-1","100SC","NW22-1-100SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",145,"","","3",,,,,28-OCT-24
"NW22-100SE","NW22-100SE","NW22","1","NW22-1","100SE","NW22-1-100SE","102","CIRCULAT","112","STAIR","","","149","DOF","","",136.92,"","","3",,,,,28-OCT-24
"NW22-100Z","NW22-100Z","NW22","1","NW22-1","100Z","NW22-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",6.86,"","","0",,,,,28-OCT-24
"NW22-101J","NW22-101J","NW22","1","NW22-1","101J","NW22-1-101J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",72.1,"","","1",,,,,28-OCT-24
"NW22-103E","NW22-103E","NW22","1","NW22-1","103E","NW22-1-103E","107","MECHANIC","153","ELEC","","","149","DOF","","",89.33,"","","0",,,,,28-OCT-24
"NW22-103EA","NW22-103EA","NW22","1","NW22-1","103EA","NW22-1-103EA","107","MECHANIC","156","U/M","","","149","DOF","","",66.07,"","","0",,,,,28-OCT-24
"NW32-149J","NW32-149J","NW32","1","NW32-1","149J","NW32-1-149J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",32.76,"","","1",,,,,28-OCT-24
"NW32-151","NW32-151","NW32","1","NW32-1","151","NW32-1-151","101","BLDG SRV","102","F LAV","","","149","DOF","","",165.16,"","","3",,,,,28-OCT-24
"NW32-157T","NW32-157T","NW32","1","NW32-1","157T","NW32-1-157T","107","MECHANIC","155","TELE","","","149","DOF","","",91.38,"","","0",,,,,28-OCT-24
"NW32-159","NW32-159","NW32","1","NW32-1","159","NW32-1-159","101","BLDG SRV","106","M LAV","","","149","DOF","","",87.34,"","","3",,,,,28-OCT-24
"NW35-100Z","NW35-100Z","NW35","1","NW35-1","100Z","NW35-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",1551.93,"","","0",,,,,28-OCT-24
"NW86-100Z","NW86-100Z","NW86","1","NW86-1","100Z","NW86-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",224.74,"","","0",,,,,28-OCT-24
"NW98-100LC","NW98-100LC","NW98","1","NW98-1","100LC","NW98-1-100LC","102","CIRCULAT","111","LOBBY","","","149","DOF","","",68.33,"","","3",,,,,28-OCT-24
"NW98-100SB","NW98-100SB","NW98","1","NW98-1","100SB","NW98-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",94.67,"","","3",,,,,28-OCT-24
"NW98-147","NW98-147","NW98","1","NW98-1","147","NW98-1-147","107","MECHANIC","156","U/M","","","149","DOF","","",1327.31,"","","0",,,,,28-OCT-24
"NW98-148J","NW98-148J","NW98","1","NW98-1","148J","NW98-1-148J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",90.02,"","","1",,,,,28-OCT-24
"NW98-148T","NW98-148T","NW98","1","NW98-1","148T","NW98-1-148T","107","MECHANIC","155","TELE","","","149","DOF","","",127.93,"","","0",,,,,28-OCT-24
"NW98-170","NW98-170","NW98","1","NW98-1","170","NW98-1-170","101","BLDG SRV","102","F LAV","","","149","DOF","","",173.33,"","","3",,,,,28-OCT-24
"NW98-171","NW98-171","NW98","1","NW98-1","171","NW98-1-171","101","BLDG SRV","107","PB LAV","","","149","DOF","","",73.37,"","","3",,,,,28-OCT-24
"NW98-174","NW98-174","NW98","1","NW98-1","174","NW98-1-174","101","BLDG SRV","106","M LAV","","","149","DOF","","",172.84,"","","3",,,,,28-OCT-24
"NW98-180E","NW98-180E","NW98","1","NW98-1","180E","NW98-1-180E","107","MECHANIC","153","ELEC","","","149","DOF","","",79.96,"","","0",,,,,28-OCT-24
"NW98-186A","NW98-186A","NW98","1","NW98-1","186A","NW98-1-186A","107","MECHANIC","156","U/M","","","149","DOF","","",779.61,"","","0",,,,,28-OCT-24
"NW98-186AA","NW98-186AA","NW98","1","NW98-1","186AA","NW98-1-186AA","107","MECHANIC","156","U/M","","","149","DOF","","",76.08,"","","0",,,,,28-OCT-24
"NW98-195E","NW98-195E","NW98","1","NW98-1","195E","NW98-1-195E","107","MECHANIC","153","ELEC","","","149","DOF","","",252.87,"","","0",,,,,28-OCT-24
"OC15-107","OC15-107","OC15","1","OC15-1","107","OC15-1-107","107","MECHANIC","155","TELE","","","149","DOF","","",63.31,"","","1",,,,,28-OCT-24
"OC19A-100LA","OC19A-100LA","OC19A","1","OC19A-1","100LA","OC19A-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",402.18,"","","3",,,,,28-OCT-24
"OC19A-100LB","OC19A-100LB","OC19A","1","OC19A-1","100LB","OC19A-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",75.41,"","","3",,,,,28-OCT-24
"OC19A-100Z","OC19A-100Z","OC19A","1","OC19A-1","100Z","OC19A-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",27.78,"","","0",,,,,28-OCT-24
"OC19A-112","OC19A-112","OC19A","1","OC19A-1","112","OC19A-1-112","101","BLDG SRV","106","M LAV","","","149","DOF","","",210.57,"","","2",,,,,28-OCT-24
"OC19B-100CA","OC19B-100CA","OC19B","1","OC19B-1","100CA","OC19B-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",677.81,"","","3",,,,,28-OCT-24
"OC19B-100LA","OC19B-100LA","OC19B","1","OC19B-1","100LA","OC19B-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",78.42,"","","3",,,,,28-OCT-24
"OC19B-100SA","OC19B-100SA","OC19B","1","OC19B-1","100SA","OC19B-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",39.58,"","","3",,,,,28-OCT-24
"OC19B-100Z","OC19B-100Z","OC19B","1","OC19B-1","100Z","OC19B-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",17.97,"","","0",,,,,28-OCT-24
"OC19B-106","OC19B-106","OC19B","1","OC19B-1","106","OC19B-1-106","101","BLDG SRV","106","M LAV","","","149","DOF","","",120.11,"","","2",,,,,28-OCT-24
"OC19B-108J","OC19B-108J","OC19B","1","OC19B-1","108J","OC19B-1-108J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",27.37,"","","1",,,,,28-OCT-24
"OC19B-110","OC19B-110","OC19B","1","OC19B-1","110","OC19B-1-110","101","BLDG SRV","102","F LAV","","","149","DOF","","",167.32,"","","2",,,,,28-OCT-24
"OC19B-111A","OC19B-111A","OC19B","1","OC19B-1","111A","OC19B-1-111A","107","MECHANIC","156","U/M","","","149","DOF","","",1.59,"","","0",,,,,28-OCT-24
"OC19B-114T","OC19B-114T","OC19B","1","OC19B-1","114T","OC19B-1-114T","107","MECHANIC","155","TELE","","","149","DOF","","",95.26,"","","0",,,,,28-OCT-24
"OC19B-123A","OC19B-123A","OC19B","1","OC19B-1","123A","OC19B-1-123A","107","MECHANIC","156","U/M","","","149","DOF","","",8.98,"","","2",,,,,28-OCT-24
"OC19E-100SA","OC19E-100SA","OC19E","1","OC19E-1","100SA","OC19E-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",103.52,"","","3",,,,,28-OCT-24
"OC25-H123","OC25-H123","OC25","1","OC25-1","H123","OC25-1-H123","102","CIRCULAT","111","LOBBY","","","149","DOF","","",393.58,"","","3",,,,,28-OCT-24
"OC25-H123A","OC25-H123A","OC25","1","OC25-1","H123A","OC25-1-H123A","107","MECHANIC","155","TELE","","","149","DOF","","",14.79,"","","0",,,,,28-OCT-24
"OC25-H123B","OC25-H123B","OC25","1","OC25-1","H123B","OC25-1-H123B","107","MECHANIC","153","ELEC","","","149","DOF","","",7.5,"","","0",,,,,28-OCT-24
"OC25-H123E","OC25-H123E","OC25","1","OC25-1","H123E","OC25-1-H123E","107","MECHANIC","153","ELEC","","","149","DOF","","",22.92,"","","0",,,,,28-OCT-24
"OC25-H201","OC25-H201","OC25","1","OC25-1","H201","OC25-1-H201","102","CIRCULAT","111","LOBBY","","","149","DOF","","",753.06,"","","3",,,,,28-OCT-24
"OC25-H20A","OC25-H20A","OC25","1","OC25-1","H20A","OC25-1-H20A","107","MECHANIC","156","U/M","","","149","DOF","","",656.25,"","","0",,,,,28-OCT-24
"OC25-H30","OC25-H30","OC25","1","OC25-1","H30","OC25-1-H30","102","CIRCULAT","109","CORR","","","149","DOF","","",143.93,"","","3",,,,,28-OCT-24
"N10-126","N10-126","N10","1","N10-1","126","N10-1-126","101","BLDG SRV","107","PB LAV","","","149","DOF","","",13.72,"","","3",,,,,28-OCT-24
"N10-127Z","N10-127Z","N10","1","N10-1","127Z","N10-1-127Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",5.96,"","","0",,,,,28-OCT-24
"N16-100","N16-100","N16","1","N16-1","100","N16-1-100","107","MECHANIC","156","U/M","","","149","DOF","","",4095.99,"","","0",,,,,28-OCT-24
"N16-100A","N16-100A","N16","1","N16-1","100A","N16-1-100A","107","MECHANIC","156","U/M","","","149","DOF","","",1355.03,"","","0",,,,,28-OCT-24
"N16-100SA","N16-100SA","N16","1","N16-1","100SA","N16-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",403.1,"","","3",,,,,28-OCT-24
"N16-100SB","N16-100SB","N16","1","N16-1","100SB","N16-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",122.53,"","","3",,,,,28-OCT-24
"N16-100Z","N16-100Z","N16","1","N16-1","100Z","N16-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",0.5,"","","0",,,,,28-OCT-24
"N16-105A","N16-105A","N16","1","N16-1","105A","N16-1-105A","107","MECHANIC","156","U/M","","","149","DOF","","",1295.39,"","","0",,,,,28-OCT-24
"N16A-100SA","N16A-100SA","N16A","1","N16A-1","100SA","N16A-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",172.56,"","","3",,,,,28-OCT-24
"NW15-100Z","NW15-100Z","NW15","1","NW15-1","100Z","NW15-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",27.04,"","","0",,,,,28-OCT-24
"NW21-100CA","NW21-100CA","NW21","1","NW21-1","100CA","NW21-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",475.71,"","","3",,,,,28-OCT-24
"NW21-100CB","NW21-100CB","NW21","1","NW21-1","100CB","NW21-1-100CB","102","CIRCULAT","109","CORR","","","149","DOF","","",2807.06,"","","3",,,,,28-OCT-24
"NW21-100CD","NW21-100CD","NW21","1","NW21-1","100CD","NW21-1-100CD","102","CIRCULAT","109","CORR","","","149","DOF","","",2101.93,"","","3",,,,,28-OCT-24
"NW21-100LA","NW21-100LA","NW21","1","NW21-1","100LA","NW21-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",88.47,"","","3",,,,,28-OCT-24
"NW21-100LB","NW21-100LB","NW21","1","NW21-1","100LB","NW21-1-100LB","102","CIRCULAT","111","LOBBY","","","149","DOF","","",120.28,"","","3",,,,,28-OCT-24
"NW21-100SA","NW21-100SA","NW21","1","NW21-1","100SA","NW21-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",152.49,"","","3",,,,,28-OCT-24
"NW21-100SB","NW21-100SB","NW21","1","NW21-1","100SB","NW21-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",56.71,"","","3",,,,,28-OCT-24
"NW21-100SC","NW21-100SC","NW21","1","NW21-1","100SC","NW21-1-100SC","102","CIRCULAT","112","STAIR","","","149","DOF","","",153.07,"","","3",,,,,28-OCT-24
"NW21-100SD","NW21-100SD","NW21","1","NW21-1","100SD","NW21-1-100SD","102","CIRCULAT","112","STAIR","","","149","DOF","","",253.82,"","","3",,,,,28-OCT-24
"NW21-100SE","NW21-100SE","NW21","1","NW21-1","100SE","NW21-1-100SE","102","CIRCULAT","112","STAIR","","","149","DOF","","",82.47,"","","3",,,,,28-OCT-24
"NW21-100SF","NW21-100SF","NW21","1","NW21-1","100SF","NW21-1-100SF","102","CIRCULAT","112","STAIR","","","149","DOF","","",14.52,"","","3",,,,,28-OCT-24
"NW21-100SG","NW21-100SG","NW21","1","NW21-1","100SG","NW21-1-100SG","102","CIRCULAT","112","STAIR","","","149","DOF","","",23.63,"","","3",,,,,28-OCT-24
"NW21-100SH","NW21-100SH","NW21","1","NW21-1","100SH","NW21-1-100SH","102","CIRCULAT","112","STAIR","","","149","DOF","","",55.59,"","","3",,,,,28-OCT-24
"NW21-100SK","NW21-100SK","NW21","1","NW21-1","100SK","NW21-1-100SK","102","CIRCULAT","112","STAIR","","","149","DOF","","",36.37,"","","3",,,,,28-OCT-24
"NW21-100SKM","NW21-100SKM","NW21","1","NW21-1","100SKM","NW21-1-100SKM","102","CIRCULAT","112","STAIR","","","149","DOF","","",24.86,"","","3",,,,,28-OCT-24
"NW21-100SM","NW21-100SM","NW21","1","NW21-1","100SM","NW21-1-100SM","102","CIRCULAT","112","STAIR","","","149","DOF","","",19.63,"","","3",,,,,28-OCT-24
"NW21-100Z","NW21-100Z","NW21","1","NW21-1","100Z","NW21-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",52.56,"","","0",,,,,28-OCT-24
"NW21-151","NW21-151","NW21","1","NW21-1","151","NW21-1-151","107","MECHANIC","156","U/M","","","149","DOF","","",1318.97,"","","0",,,,,28-OCT-24
"NW21-155","NW21-155","NW21","1","NW21-1","155","NW21-1-155","107","MECHANIC","156","U/M","","","149","DOF","","",652.13,"","","0",,,,,28-OCT-24
"NW21-155E","NW21-155E","NW21","1","NW21-1","155E","NW21-1-155E","107","MECHANIC","153","ELEC","","","149","DOF","","",396.56,"","","0",,,,,28-OCT-24
"NW21-173T","NW21-173T","NW21","1","NW21-1","173T","NW21-1-173T","107","MECHANIC","155","TELE","","","149","DOF","","",202.73,"","","1",,,,,28-OCT-24
"NW21-175","NW21-175","NW21","1","NW21-1","175","NW21-1-175","101","BLDG SRV","102","F LAV","","","149","DOF","","",115.11,"","","3",,,,,28-OCT-24
"NW21-175E","NW21-175E","NW21","1","NW21-1","175E","NW21-1-175E","107","MECHANIC","153","ELEC","","","149","DOF","","",63.78,"","","0",,,,,28-OCT-24
"NW21-177","NW21-177","NW21","1","NW21-1","177","NW21-1-177","101","BLDG SRV","106","M LAV","","","149","DOF","","",228.46,"","","3",,,,,28-OCT-24
"NW21-177T","NW21-177T","NW21","1","NW21-1","177T","NW21-1-177T","107","MECHANIC","155","TELE","","","149","DOF","","",87,"","","0",,,,,28-OCT-24
"NW21-179","NW21-179","NW21","1","NW21-1","179","NW21-1-179","101","BLDG SRV","202","CUS ST","","","149","DOF","","",174.37,"","","1",,,,,28-OCT-24
"NW21-186","NW21-186","NW21","1","NW21-1","186","NW21-1-186","107","MECHANIC","156","U/M","","","149","DOF","","",8.17,"","","0",,,,,28-OCT-24
"NW21-189E","NW21-189E","NW21","1","NW21-1","189E","NW21-1-189E","107","MECHANIC","153","ELEC","","","149","DOF","","",13.3,"","","0",,,,,28-OCT-24
"NW23-146E","NW23-146E","NW23","1","NW23-1","146E","NW23-1-146E","107","MECHANIC","153","ELEC","","","149","DOF","","",98.56,"","","0",,,,,28-OCT-24
"NW32-100CA","NW32-100CA","NW32","1","NW32-1","100CA","NW32-1-100CA","102","CIRCULAT","109","CORR","","","149","DOF","","",649.29,"","","3",,,,,28-OCT-24
"NW32-100CB","NW32-100CB","NW32","1","NW32-1","100CB","NW32-1-100CB","102","CIRCULAT","109","CORR","","","149","DOF","","",361,"","","3",,,,,28-OCT-24
"NW32-100E1","NW32-100E1","NW32","1","NW32-1","100E1","NW32-1-100E1","102","CIRCULAT","110","ELEV","","","149","DOF","","",48.71,"","","3",,,,,28-OCT-24
"NW32-100E2","NW32-100E2","NW32","1","NW32-1","100E2","NW32-1-100E2","102","CIRCULAT","110","ELEV","","","149","DOF","","",57.25,"","","3",,,,,28-OCT-24
"NW32-100SA","NW32-100SA","NW32","1","NW32-1","100SA","NW32-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",206.89,"","","3",,,,,28-OCT-24
"NW32-100SB","NW32-100SB","NW32","1","NW32-1","100SB","NW32-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",143.21,"","","3",,,,,28-OCT-24
"NW61-110T","NW61-110T","NW61","1","NW61-1","110T","NW61-1-110T","107","MECHANIC","155","TELE","","","149","DOF","","",4.06,"","","0",,,,,28-OCT-24
"NW61-120E","NW61-120E","NW61","1","NW61-1","120E","NW61-1-120E","107","MECHANIC","153","ELEC","","","149","DOF","","",5.48,"","","0",,,,,28-OCT-24
"OC1A-100SB","OC1A-100SB","OC1A","1","OC1A-1","100SB","OC1A-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",150.19,"","","3",,,,,28-OCT-24
"OC1A-100Z","OC1A-100Z","OC1A","1","OC1A-1","100Z","OC1A-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",33.26,"","","0",,,,,28-OCT-24
"OC1A-106T","OC1A-106T","OC1A","1","OC1A-1","106T","OC1A-1-106T","107","MECHANIC","155","TELE","","","149","DOF","","",5.73,"","","0",,,,,28-OCT-24
"OC1A-109J","OC1A-109J","OC1A","1","OC1A-1","109J","OC1A-1-109J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",15.32,"","","1",,,,,28-OCT-24
"OC1A-110","OC1A-110","OC1A","1","OC1A-1","110","OC1A-1-110","101","BLDG SRV","102","F LAV","","","149","DOF","","",150.53,"","","3",,,,,28-OCT-24
"OC1A-111","OC1A-111","OC1A","1","OC1A-1","111","OC1A-1-111","101","BLDG SRV","106","M LAV","","","149","DOF","","",128.27,"","","3",,,,,28-OCT-24
"OC24-100LA","OC24-100LA","OC24","1","OC24-1","100LA","OC24-1-100LA","102","CIRCULAT","111","LOBBY","","","149","DOF","","",17.71,"","","3",,,,,28-OCT-24
"OC24-100Z","OC24-100Z","OC24","1","OC24-1","100Z","OC24-1-100Z","107","MECHANIC","154","SHAFT","","","149","DOF","","",1.25,"","","0",,,,,28-OCT-24
"OC24-120J","OC24-120J","OC24","1","OC24-1","120J","OC24-1-120J","101","BLDG SRV","197","CUS CL","","","149","DOF","","",59.33,"","","1",,,,,28-OCT-24
"OC24-126","OC24-126","OC24","1","OC24-1","126","OC24-1-126","107","MECHANIC","156","U/M","","","149","DOF","","",303.4,"","","0",,,,,28-OCT-24
"OC24-136","OC24-136","OC24","1","OC24-1","136","OC24-1-136","107","MECHANIC","156","U/M","","","149","DOF","","",200.38,"","","0",,,,,28-OCT-24
"OC24-160","OC24-160","OC24","1","OC24-1","160","OC24-1-160","107","MECHANIC","156","U/M","","","149","DOF","","",232.75,"","","0",,,,,28-OCT-24
"OC24-165","OC24-165","OC24","1","OC24-1","165","OC24-1-165","107","MECHANIC","156","U/M","","","149","DOF","","",57.81,"","","0",,,,,28-OCT-24
"OC25-100SA","OC25-100SA","OC25","1","OC25-1","100SA","OC25-1-100SA","102","CIRCULAT","112","STAIR","","","149","DOF","","",18.84,"","","3",,,,,28-OCT-24
"OC25-100SAM","OC25-100SAM","OC25","1","OC25-1","100SAM","OC25-1-100SAM","102","CIRCULAT","112","STAIR","","","149","DOF","","",18.38,"","","3",,,,,28-OCT-24
"OC25-100SB","OC25-100SB","OC25","1","OC25-1","100SB","OC25-1-100SB","102","CIRCULAT","112","STAIR","","","149","DOF","","",28.15,"","","3",,,,,28-OCT-24
