"LIBRARY_COURSE_INSTRUCTOR_KEY","COURSE_NAME","INSTRUCTOR_NAME","DEPARTMENT","DATE_FROM","DATE_TO","UNIT_CODE","UNIT","WAREHOUSE_LOAD_DATE"
"10.626-BAZANT2011SP:10.626","Electrochemical Energy Systems","Bazant, Martin","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"10.792-ROSENFIELD2011SP:10.792","Global Oper Ldrship Sem","Rosenfield, Donald","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"10.807-COONEY2011SP:10.807","Innovation Teams","Cooney, Charles","10 - Chemical Engineering",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"11.011-SUSSKIND2011SP:11.011","Art & Science of Negotiation","Susskind, Lawrence","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"11.013-FOGELSON2011SP:11.013","American Urban History I","Fogelson, Robert","11 - Urban Studies and Planning",31-JAN-11,05-JUN-11,"RTC","Rotch",06-MAY-11
"5.310-DOLHUN2010SU:5.310","Laboratory Chemistry","Dolhun, J.","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.36-DANHEISER2010SU:5.36","Biochemistry & Organic Lab","Danheiser","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.36U-TWARDOWSKI2010SU:5.36U","Biochemistry & Organic Lab","Twardowski, Mariusz","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.43-FU2010SU:5.43","Advanced Organic Chemistry","Fu, G.","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.47-MOVASSAGHI2010SU:5.47","Tutorial in Organic Chemistry","Movassaghi, Mohammad","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.511-DANHEISER2010SU:5.511","Synthetic Organic Chemistry I","Danheiser, Rick","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.53-FU2010SU:5.53","Molecular Struct & Reactivity I","Fu, G.","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.531-FU2010SU:5.531","Organometallic Reaction Mechanisms","Fu, G.","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.54-IMPERIALI2010SU:5.54","Frontiers in Chemical  Biology","Imperiali, B.","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.60-SILBEY2010SU:5.60","Thermodynamics and Kinetics","Silbey, R.","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.61-FIELD2010SU:5.61","Physical Chemistry","Field & Van Voorhis","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.70-DEUTCH2010SU:5.70","Statistical Thermodynamics","Deutch & Chakraborty","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.73-GRIFFIN2010SU:5.73","Intro Quantum Mechanics I","Griffin & Degen","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.95-RANKIN2010SU:5.95","Teaching College-Level Sci & Engr","Rankin","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"6.003-LIM2010SU:6.003","Signals and Systems","Lim, Jae","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.013-STAELIN2010SU:6.013","Electromagnetics & Applctions","Staelin, David","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.041-TSITSIKLIS2010SU:6.041","Probabilistic Systems Analysis","Tsitsiklis, John","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.046-RIVEST2010SU:6.046","Introduction to Algorithms","Rivest, Ron","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.111-STOJANOVIC2010SU:6.111","Introductory Digital Systems Laboratory","Stojanovic, Vladimir","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.251-BLONDEL2010SU:6.251","Introduction to Mathematical Programming","Blondel, Vincent","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.337-JOHNSON2010SU:6.337","Intro: Numerical Methods","Johnson, Steven","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"6.341-OPPENHEIM2010SU:6.341","Discrete-Time Signal Processng","Oppenheim, Alan","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.376-SARPESHKAR2010SU:6.376","Ultra Low Power Bioelectronics","Sarpeshkar, Rahul","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.431-TSITSIKLIS2010SU:6.431","Applied Probability","Tsitsiklis, John","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.630-STAELIN2010SU:6.630","Electromagnetics","Staelin, David","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.801-HORN2010SU:6.801","Machine Vision","Horn, Berthold","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.840-SIPSER2010SU:6.840","Theory of Computation","Sipser, Michael","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"6.849-DEMAINE2010SU:6.849","Geometric Folding Algorithms","Demaine, Erik","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.866-HORN2010SU:6.866","Machine Vision","Horn, Berthold","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",02-AUG-10
"6.946-WISDOM2010SU:6.946","Computatnl Classical Mechanics","Wisdom, Jack","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"6.982-MAHAJAN2010SU:6.982","Teach College-Level Sci & Engr","Mahajan, Sanjoy","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"7.52-HORVITZ2010SU:7.52","Genetics for Graduate Students","Horvitz, H","7 - Biology",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"7.540-O'CONNOR2010SU:7.540","Frontiers in Chemical  Biology","O'Connor, Sarah","7 - Biology",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"7.59-MAHAJAN2010SU:7.59","Teach College-Level Sci & Engr","Mahajan, Sanjoy","7 - Biology",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"7.81-GORE2010SU:7.81","Systems Biology","Gore, Jeffrey","7 - Biology",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.01-GREYTAK2010SU:8.01","Physics I","Greytak, T","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.012-ZWIERLEIN2010SU:8.012","Physics I","Zwierlein, M.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.01L-SCHECHTER2010SU:8.01L","Physics I","Schechter, P.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.02-STEPHANS2010SU:8.02","Physics II","Stephans, George","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"8.021-SCIOLLA2010SU:8.021","Physics II","Sciolla, G.","8 - Physics",07-SEP-10,02-JAN-11,"Hayden","Hayden",02-AUG-10
"5.90-FIELD2011FA:5.90","Special Problems in Chemistry","Field, Robert","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"5.913-DANHEISER2011FA:5.913","Organic Chem Seminar","Danheiser, Rick","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"5.921-TING2011FA:5.921","Seminar Biological Chem","Ting, Alice","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"5.931-CAO2011FA:5.931","Seminar: Physical Chemistry","Cao, Jianshu","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"5.941-PETERS2011FA:5.941","Seminar: Inorganic Chemistry","Peters, Jonas","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"5.95-RANKIN2011FA:5.95","Teaching College-Level Sci & Engr","Rankin","5 - Chemistry",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"6.002-PERREAULT2011FA:6.002","Circuits and Electronics","Perreault, David","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"6.003-LIM2011FA:6.003","Signals and Systems","Lim, Jae","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"6.006-DASKALAKIS2011FA:6.006","Intro to Algorithms","Daskalakis, Konstantinos","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"6.007-BULOVIC2011FA:6.007","Electro Energy Motors to Laser","Bulovic, Vladimir","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"6.013-STAELIN2011FA:6.013","Electromagnetics & Applctions","Staelin, David","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"6.041-TSITSIKLIS2011FA:6.041","Probabilistic Systems Analysis","Tsitsiklis, John","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"6.046-RIVEST2011FA:6.046","Introduction to Algorithms","Rivest, Ron","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"6.047-KELLIS2011FA:6.047","Computational Biology: Genomes, Networks, Evolution","Kellis, Manolis","6 - Electrical Eng & Computer Sci",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"ESD.61-NIGHTINGALE2011FA:ESD.61","Integrating Lean Enterprise","Nightingale, Debbie","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"ESD.691-FINKELSTEIN2011FA:ESD.691","Princ& Practice:Drug Developmt","Finkelstein, Stan","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"ESD.773-CUMMINGS2011FA:ESD.773","Human Factors Engineering","Cummings, Mary","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"ESD.78-ORLIN2011FA:ESD.78","Network Optimization","Orlin, James","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"ESD.801-NEWMAN2011FA:ESD.801","Leadership Development","Newman, Dava","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"ESD.875-WHITNEY2011FA:ESD.875","Mech Assemblies & Product Dev","Whitney, Daniel","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"ESD.937-D'AMBROSIO2011FA:ESD.937","Special Grad Studies in ESD","D'Ambrosio, Lisa","ESD - Engineering Systems Division",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"HST.507-KELLIS2011FA:HST.507","Advanced Computational Biology","Kellis, Manolis","HST - Health Sciences & Technology",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"HST.522-YANNAS2011FA:HST.522","Biomaterials: Tissue Interact","Yannas, Ioannis","HST - Health Sciences & Technology",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"HST.920-FINKELSTEIN2011FA:HST.920","Princ& Practice:Drug Developmt","Finkelstein, Stan","HST - Health Sciences & Technology",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"HST.979-COHEN2011FA:HST.979","Dynamics of Biomed Tech","Cohen, Richard","HST - Health Sciences & Technology",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"MAS.665-PENTLAND2011FA:MAS.665","Development Ventures","Pentland, Alex","MAS - Prog in Media Arts Sciences",07-SEP-10,02-JAN-11,"RTC","Rotch",18-NOV-10
"MAS.883-BOYDEN2011FA:MAS.883","Neurotechnology Ventures","Boyden, Edward","MAS - Prog in Media Arts Sciences",07-SEP-10,02-JAN-11,"RTC","Rotch",18-NOV-10
"SP.459-ROY2011FA:SP.459","Women in South Asia: 1800-Pres","Roy, Haimanti","WMN - Women's and Gender Studies",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"SP.650-KAPUNGU2011FA:SP.650","Psychology of Gender and Race","Kapungu, Chivi","WMN - Women's and Gender Studies",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"SP.708-IVANOVA2011FA:SP.708","Introduction to Screenwriting","Ivanova, V.","SP - Special Programs",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"SP.726-CAVICCHI2011FA:SP.726","Recreate Experiments from History:  Inform the Future with the Past","Cavicchi, E.","SP - Special Programs",07-SEP-10,02-JAN-11,"ENG","Barker",18-NOV-10
"STS.003-KAISER2011FA:STS.003","The Rise of Modern Science","Kaiser and Jones","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"STS.009-DURANT2011FA:STS.009","Evolution and Society","Durant, John","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"STS.029-SMITH2011FA:STS.029","Civil War & Reconstruction","Smith, Merritt","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"STS.043-TURKLE2011FA:STS.043","Technology and Self","Turkle, Sherry","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"STS.065-HELMREICH2011FA:STS.065","Anthropology of Sound","Helmreich, Stefan","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"STS.074-PAXSON2011FA:STS.074","Art, Craft, Science","Paxson, Heather","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"STS.095-KAISER2011FA:STS.095","Special Topics in STS:""Better Living through Chemistry""? History of Chemistry and the Modern World","Kaiser, David","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"STS.250-FISCHER2011FA:STS.250","Social Theory and Analysis","Fischer, Michael","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"Hayden","Hayden",18-NOV-10
"STS.360-FISCHER2011FA:STS.360","Ethnography","Fischer, Michael","STS - Science, Technology & Society",07-SEP-10,02-JAN-11,"DEW","Dewey",18-NOV-10
"18.409-SHOR2008SP:18.409","Topics in Theoretical Computer Science","Shor, P.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.424-SHOR2008SP:18.424","Seminar in Information Theory","Shor, P.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.443-DUDLEY2008SP:18.443","Statistics For Applications","Dudley, R.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.445-STROOCK2008SP:18.445","Intro to Stochastic Process","Stroock","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.504-ROGERS2008SP:18.504","Seminar in Logic","Rogers, H","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.504-ROSEN2008SP:18.504","Seminar in Logic","Rosen, E.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.702-ARTIN2008SP:18.702","Algebra II","Artin, M.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.703-KAC2008SP:18.703","Modern Algebra","Kac, V","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.704-KIM2008SP:18.704","Seminar in Algebra and Number Theory","Kim, J L","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.726-MCKERNAN2008SP:18.726","Algebraic Geometry","McKernan, J.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.747-ETINGOF2008SP:18.747","Infinite-dimensional Lie Algebras","Etingof, P.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.757-VOGAN2008SP:18.757","Representations of Lie Groups","Vogan, D.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.784-BRUBAKER2008SP:18.784","Seminar in Number Theory","Brubaker, B.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.786-MAHLBURG2008SP:18.786","Topics in Algebraic Number Theory","Mahlburg, K.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.901-COLDING2008SP:18.901","Introduction to Topology","Colding, T.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.966-AUROUX2008SP:18.966","Geometry of Manifolds","Auroux, D.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.969-COLDING2008SP:18.969","Topics in Geometry","Colding, T.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"18.S67-ROSEN2008SP:18.S67","Logic and Computation","Rosen, E.","Mathematics",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.001-HOSOI2008SP:2.001","Mechanics and Materials I","Hosoi, Anette","Mechanical Engineering",29-JAN-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.002-BOYCE2008SP:2.002","Mechanics and Materials II","Boyce","Mechanical Engineering",02-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.008-CHUN2008SP:2.008","Design and Manufacturing II","Chun, Jung-Hoon","Mechanical Engineering",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.012-MOHR2008SP:2.012","Mechanics of Structures","Mohr, Dirk","MECH ENG",06-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.094-BATHE2008SP:2.094","Finite Element Analysis of Solids and Fluids","Bathe,K.J.","Mechanical Engineering",02-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.14-SLOTINE2008SP:2.14","Analysis and Design of Feedback Control","Slotine, Jean-Jacques","Mechanical Engineering",02-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.183-HOGAN2008SP:2.183","Biomechanics and Neural Control of Movement","Hogan, Neville","Mechanical Engineering",08-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.500-LIENHARD2008SP:2.500","Desalination","John Lienhard","Mechanical Engineering",28-JAN-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.57-CHEN2008SP:2.57","Nano-to-Macro Transport Processes","Chen, Gang","Mechanical Engineering",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"2.75-SHEN2008SP:2.75","Precision Machine Design","Shen, Sheng","ME",07-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"20.410-GRODZINSKY2008SP:20.410","Molecular, Cellular and Tissue Biomechanics","Alan J. Drodzinsky","BE",28-JAN-08,31-MAY-08,"N/A","N/A",09-MAY-08
"20.450-SCHAUER2008SP:20.450","Molecular and Cellular Pathophysiology","Schauer, D.","Biological Engineering",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.109-PAXSON2008SP:21A.109","Understanding Culture","Paxson, H.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.216-JAMES2008SP:21A.216","Dilemmas in Bio-Medical Ethics","James, E.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.218-JACKSON2008SP:21A.218","Identity and Difference","Jackson, J.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.265-PAXSON2008SP:21A.265","Food and Culture","Paxson, H.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.340-DOWNES2008SP:21A.340","Technology and Culture","Downes, K.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.344-GOODMAN2008SP:21A.344","Drugs, Politics and Culture","Goodman, D.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.348-HOWE2008SP:21A.348","Photography and Truth","Howe, J.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.360-HELMREICH2008SP:21A.360","Anthropology of Sound","Helmreich, S.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.441-KELLEY2008SP:21A.441","The Conquest of America","Kelley, E.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21A.460-JAMES2008SP:21A.460","Medicine, Religion and Politics in Africa and the African Diaspora","James, E.","Anthropology",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.010-RESNICK2008SP:21F.010","Intro to European + Latin Am Fiction","Resnick, M.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.019-DUNPHY2008SP:21F.019","Communicating Across Cultures","Dunphy, J.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.022-DECOURTIVRON2008SP:21F.022","Internatl Women's Voices","deCourtivron, I.","Foreign Languages/Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.036-WANG2008SP:21F.036","Advertising and Popular Culture: East Asian Perspective","Wang, J.","Foreign Languages & Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.039-CONDRY2008SP:21F.039","J-Pop: Japanese Pop Culture","Condry, I.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.040-BANERJEE2008SP:21F.040","Passage to India","Banerjee, A.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.059-NOLDEN2008SP:21F.059","Paradigms of European Thought and Culture","Nolden, T.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.108-ZHANG2008SP:21F.108","Chinese II (Streamlined)","Zhang, J.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.219-KEMP2008SP:21F.219","High-Inter Wrkshp Writtn Expre","Kemp, A. C.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"21F.222-KEMP2008SP:21F.222","Expository Writing for Bilingual Students","Kemp, A. C.","Foreign Languages and Literatures",05-FEB-08,31-MAY-08,"N/A","N/A",09-MAY-08
"STS.423-SMITH2011SP:STS.423","Technology in the Civil War","Smith, Merritt","STS - Science, Technology & Society",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"STS.429-PAXSON2011SP:STS.429","Food and Power","Paxson, H.","STS - Science, Technology & Society",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"STS.434-MAVHUNGA2011SP:STS.434","Mobility and Global Society","Mavhunga, Clapperton","STS - Science, Technology & Society",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"STS.471-YOUNG2011SP:STS.471","Engineering Apollo","Young, Laurence & Tylko, John","STS - Science, Technology & Society",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.00-KOCUR2011SP:1.00","Intro Comp & Engr Prob Solving","Kocur, George","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.001-KOCUR2011SP:1.001","Intro Comp & Engr Prob Solving","Kocur, George","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.011-SUSSMAN2011SP:1.011","Project Evaluation","Sussman, Joseph","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.013-EINSTEIN2011SP:1.013","Civil Engr Design Project","Einstein, Herbert","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.021-BUEHLER2011SP:1.021","Intro to Modeling & Simulation","Buehler, Marcus","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"Hayden","Hayden",06-MAY-11
"1.036-BUYUKOZTURK2011SP:1.036","Structural and Geotechnical Engineering Design","Buyukozturk, Oral","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.053-VANDIVER2011SP:1.053","Dynamics and Control I","Vandiver, Kim","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.060-STOCKER2011SP:1.060","Engineering Mechanics II","Stocker, Roman","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.080-KROLL2011SP:1.080","Envir Chemistry & Biology","Kroll, Jesse","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.083-THOMPSON2011SP:1.083","Environmental Health","Thompson, Janelle","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.202-BEN-AKIVA2011SP:1.202","Demand Modeling","Ben-Akiva, Moshe","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.258-WILSON2011SP:1.258","Public Transportation Systems","Wilson, Nigel","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.261-BYRNES2011SP:1.261","Logistics & Supply Chain Mgmt","Byrnes, Jonathan","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"DEW","Dewey",06-MAY-11
"1.34-LANGSETH2011SP:1.34","Waste Containment and Remediation Technology","Langseth, David","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.381-EINSTEIN2011SP:1.381","Rock Mechanics","Einstein, Herbert","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.582-NELSON2011SP:1.582","Steel Structures","Nelson, Erik","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.67-MADSEN2011SP:1.67","Sediment Trsprt & Coastal Proc","Madsen, Ole","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.77-ADAMS2011SP:1.77","Water Quality Control","Adams, E","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.802-ASHFORD2011SP:1.802","Regulatn of Chem, Rad, Biotech","Ashford, Nicholas","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
"1.812-ASHFORD2011SP:1.812","Regulatn of Chem, Rad, Biotech","Ashford, Nicholas","1 - Civil and Environmental Eng",31-JAN-11,05-JUN-11,"ENG","Barker",06-MAY-11
