"IAP_SUBJECT_SESSION_KEY","SESSION_SEQUENCE","SESSION_TITLE","SESSION_DESCRIPTION","SESSION_LOCATION","SESSION_DATE","SESSION_START_TIME","SESSION_END_TIME","HAS_SESSION_INFO","WAREHOUSE_LOAD_DATE"
"9289afed754ffd47017676227d8c0814",,"Talking Trash: The basics","","Zoom",13-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd47017676f811cc086c",,"","","VIRTUAL",13-JAN-21,"1215PM","1240PM","Y",28-OCT-24
"9289afec754ffaf20176ce65134d0ba5",,"Class 1","<p>Introduction to Quant Investing</p> <p><strong>Please note the date change. The first class is now on Jan 14th</strong></p>","Virtual class",14-JAN-21,"0400PM","0530PM","Y",28-OCT-24
"9289afec754ffaf20176ce65134d0ba5",,"Class 3","<p>Quant Strategies #2</p>","Virtual class",21-JAN-21,"0400PM","0530PM","Y",28-OCT-24
"9289afec754ffaf20176ce65134d0ba5",,"Class 4","<p>Quant Funds and Careers</p>","Virtual class",28-JAN-21,"0400PM","0530PM","Y",28-OCT-24
"9289afec754ffaf20176ce65134d0ba5",,"Class 2","<p>Quant Strategies #1</p> <p>The date/time may be changed after in-class discussion.</p>","Virtual Class",18-JAN-21,"0400PM","0530PM","Y",28-OCT-24
"9289afec754ffaf20176ce7c971a0bbb",,"History Lesson","<p>Provide a historical context for arms control, providing a brief history of nuclear weapons and arms control treaties.</p>","virtual",12-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176ce7c971a0bbb",,"Chain of Custody Techniques","<p>Discuss chain of custody, why it is critical and how can it be implemented.</p>","Virtual",21-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176ce7c971a0bbb",,"Concepts","<p>Discuss a variety of concepts related to arms control such as Roles, Authentication, Certification, Reciprocity, and Confidence.</p>","virtual",19-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176ce7c971a0bbb",,"Verification Techniques","<p>Discuss verification technique solutions that have been developed, highlighting how the design decisions where impacted by the variety of constraints that must be addressed.</p>","Virtual",28-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176ce7c971a0bbb",,"Measurement Concepts","<p>Discuss concepts related to conducted physics measurements to verify a treaty, such as absence and presence measurements as well as template and attribute measurements.</p>","virtual",26-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176ce7c971a0bbb",,"Materials and Verification","<p>Discuss the properties of materials critical for nuclear weapons as well as discuss the meaning of","virtual",14-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176d81571030d09",,"","","virtual via Zoom",12-JAN-21,"0300PM","0415PM","Y",28-OCT-24
"9289afec754ffaf20176dd7e6bbd0dad",,"Among Us","<p>The game is an app that can be downloaded for free on your phone.</p> <p></p>","Zoom",28-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20176dd7e6bbd0dad",,"Codenames","<p>Join in for a lively game of online Codenames!</p> <p>Try to guess the words on the board based on the clues given. It's easy to learn once you start playing.</p>","Zoom",14-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afed754ffd4701764e316da705ba",,"","","Virtual",27-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176524375a40614",,"","","Online",26-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd470176770801cd087b",,"Koru Mindfulness","","VIRTUAL",12-JAN-21,"1230PM","0145PM","Y",28-OCT-24
"9289afed754ffd470176770801cd087b",,"Koru Mindfulness","","VIRTUAL",19-JAN-21,"1230PM","0145PM","Y",28-OCT-24
"9289afed754ffd470176770801cd087b",,"Koru Mindfulness","","VIRTUAL",26-JAN-21,"1230PM","0145PM","Y",28-OCT-24
"9289afed754ffd470176770801cd087b",,"Koru Mindfulness","","VIRTUAL",02-FEB-21,"1230PM","0145PM","Y",28-OCT-24
"9289afec754ffaf20176487fb4b9049f",,"","","On Zoom",19-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd47017686c285db0911",,"","","VIRTUAL",13-JAN-21,"1215PM","1240PM","Y",28-OCT-24
"9289afed754ffd47017686c3f96b091a",,"Koru Mindfulness","","VIRTUAL",26-JAN-21,"1230PM","0145PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Fitness Yoga","<p>The class will start with a warm up and sun salutations, and then head toward postures that work on strength and flexibility.</p>","Zoom",08-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Zumba","<p>Ditch the workout, Join the Party. Zumba is a fusion of Latin and International music /dance themes that create a dynamic and exciting, yet easy to follow, class! It combines high energy and motivating music with unique moves and combinations making for a feel-happy workout that is great for both the body and the mind!</p>","Zoom",26-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Zumba","<p>Ditch the workout, Join the Party. Zumba is a fusion of Latin and International music /dance themes that create a dynamic and exciting, yet easy to follow, class! It combines high energy and motivating music with unique moves and combinations making for a feel-happy workout that is great for both the body and the mind!</p>","Zoom",19-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Zumba","<p>Ditch the workout, Join the Party. Zumba is a fusion of Latin and International music /dance themes that create a dynamic and exciting, yet easy to follow, class! It combines high energy and motivating music with unique moves and combinations making for a feel-happy workout that is great for both the body and the mind!</p>","Zoom",12-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Zumba","<p>Ditch the workout, Join the Party. Zumba is a fusion of Latin and International music /dance themes that create a dynamic and exciting, yet easy to follow, class! It combines high energy and motivating music with unique moves and combinations making for a feel-happy workout that is great for both the body and the mind!</p>","Zoom",05-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Cardio Kicks","<p>A total body cardiovascular choreographed workout incorporating basic punches, kicks and other boxing combinations taken from multiple martial arts techniques. These classes are packed with energy and provide stress relief!</p>","Zoom",14-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Cardio Kicks","<p>A total body cardiovascular choreographed workout incorporating basic punches, kicks and other boxing combinations taken from multiple martial arts techniques. These classes are packed with energy and provide stress relief!</p>","Zoom",21-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Cardio Kicks","<p>A total body cardiovascular choreographed workout incorporating basic punches, kicks and other boxing combinations taken from multiple martial arts techniques. These classes are packed with energy and provide stress relief!</p>","Zoom",28-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20175d7df701d0144",,"Cardio Kicks","<p>A total body cardiovascular choreographed workout incorporating basic punches, kicks and other boxing combinations taken from multiple martial arts techniques. These classes are packed with energy and provide stress relief!</p>","Zoom",07-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",30-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",29-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",31-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",28-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",27-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",26-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",25-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",24-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",23-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",22-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",21-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",20-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",19-JAN-21,"0600AM","1000PM","Y",28-OCT-24
"9289afed754ffd470175c34fa53100e9",,"Virtual Personal Training Registration","<p>Get custom workouts and the motivation you need from the comfort of your own home through<strong>remote</strong>Personal Training. Head to the MIT Personal Training website (http://www.mitrecsports.com/work-out/private-lessons/)to view and purchase sessions. Once you register for a package, we will connect you to get started with a trainer as soon as possible. Training can continue past IAP dates.</p>","Online",19-JAN-21,"0600AM","1000PM","Y",28-OCT-24
