"VIEW_ID","VIEW_NAME","DESCRIPTION","SENSITIVITY_ID","STATUS","VIEW_TYPE","PRIMARY_PROVIDER_CODE","ADDITIONAL_PROVIDER_INFO"
4393,"BALANCE_SHEET_BALANCES_BROAD","XXX",3,"SUPPRESSED","","SUPPRESSED",""
4394,"BAL_SHEET_BALANCES_BY_FP_BROAD","XXX",3,"SUPPRESSED","","SUPPRESSED",""
4452,"ASR_DETAIL","Annual Salary Review data since 2005",3,"PRODUCTION","F","SUPPRESSED",""
7006,"STUDENT_ALUMNI_ETHNICITY","Student and their MIT Prime Ethnicity.  This table is built to feed the Alumni (Advance) system.",3,"PRODUCTION","D","SUPPRESSED",""
7232,"RAFT_COMM_MONTH_PE_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
7233,"RAFT_FORECAST_MONTH_PE_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
7234,"RAFT_WORKSET_COSTOBJECTS","XXX",3,"PRODUCTION","","SUPPRESSED",""
7235,"RAFT_WORKSET_HEADER","XXX",3,"PRODUCTION","","SUPPRESSED",""
7236,"RAFT_WORKSET_PEOPLE","XXX",3,"PRODUCTION","","SUPPRESSED",""
7237,"RAFT_WORKSET_SCENARIO","XXX",3,"PRODUCTION","","SUPPRESSED",""
7312,"CURRENT_BALANCES","XXX",3,"UNKNOWN","","SUPPRESSED",""
7616,"FPR_PHOTO","XXX",3,"PROTOTYPE","F","SUPPRESSED",""
7617,"FPR_TEACHING","XXX",3,"PRODUCTION","F","SUPPRESSED",""
7618,"FPR_TEACHING_EVALUATION","XXX",3,"PRODUCTION","F","SUPPRESSED",""
7636,"FPR_ACADEMIC_TERM","XXX",3,"PRODUCTION","F","SUPPRESSED",""
4515,"RT_TICKET","This is a dimension table with information about tickets in Request Tracker, to be used in the RT Custom Field Detail and RT Transaction Detail stars for ticket information.",3,"PRODUCTION","D","RTUSER",""
5456,"INSIDE_MIT_PORTAL_EMPLOYEE","Data feed of employee data to Inside MIT Portal",3,"PRODUCTION","","SUPPRESSED",""
6963,"OSE_QUESTION_STAT_INSTR_DETAIL","Online Subject Evaluation (OSE) - Evaluation statistics for numeric questions about instructors",3,"PRODUCTION","F","SUPPRESSED",""
6964,"OSE_QUESTION_STAT_SUBJ_DETAIL","Online Subject Evaluation (OSE) - Evaluation statistics for numeric questions about subjects",3,"PRODUCTION","F","SUPPRESSED",""
7068,"EHSI_BP_DETAIL","XXX",3,"???","","SUPPRESSED",""
4352,"ALL_BENEFITS_DETAIL","This table combines benefits enrollments for non-Pension and Pension recipients",3,"SUPPRESSED","","SUPPRESSED",""
4655,"LIBRARY_RESERVE_CATALOG","XXX",3,"PRODUCTION","","SUPPRESSED",""
4876,"ADM_GRAD_APPLICANT_HISTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
4877,"ADM_GRAD_APPLICATION_HISTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
4878,"ADM_GRAD_ATTD_SCHOOL_HISTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
4879,"ADM_GRAD_FUNDING_OFFER_HISTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
4880,"ADM_GRAD_FUND_SUMMARY_HISTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
4881,"ADM_GRAD_TEST_SCORE_HISTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
4882,"ADM_GRAD_TIME_HISTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
5516,"BENEFITS_COSTSHARE_DETAIL","Data about retirees and benefits subscribers who page a percentage of their full medical cost",3,"PRODUCTION","F","HRUSER",""
7802,"EL_TRAINING_QUAL_COURSE_MAP","XXX",3,"UNKNOWN","","SUPPRESSED",""
7822,"FISCAL_YEAR_SELECTOR","XXX",3,"UNKNOWN","","SUPPRESSED",""
7842,"SUBJECT_ENROLLMENT_UPDATE","""Real time"" subject enrollment data for Stellar",3,"PRODUCTION","F","SUPPRESSED",""
7843,"ADMIN_FLAG","XXX",3,"UNKNOWN","","SUPPRESSED",""
7862,"SPACE_ROOM","XXX",3,"UNKNOWN","","UNKNOWN",""
7882,"HR_APPT_TX_DETAIL_WKDT","XXX",3,"UNKNOWN","","SUPPRESSED",""
7883,"HR_APPOINTMENT_DETAIL_WKDT","XXX",3,"UNKNOWN","","SUPPRESSED",""
7884,"HR_APPT_ACTION_DETAIL_WKDT","XXX",3,"UNKNOWN","","SUPPRESSED",""
7902,"WORK_ORDER_FUNC_LOCATION","XXX",3,"UNKNOWN","","UNKNOWN",""
7922,"SPACE_ROOM_SUPERVISOR","XXX",3,"UNKNOWN","","UNKNOWN",""
7962,"APPOINTMENT_CYBORG","This is the old HR system (Cyborg)'s appointment records. Pre-2003",3,"PRODUCTION","F","PERSUSER",""
7982,"EECS_SUBJECT_ENROLLMENT","Subject enrollment data specific to EECS students.  For use by EECS users only.",3,"PRODUCTION","F","MITSIS",""
8002,"HR_PERSON_ACCESSIBLE","XXX",3,"PRODUCTION","","HRUSER",""
8042,"SUBJECT_AUDIT_DETAIL","Degree audit data.",3,"PRODUCTION","F","MITSIS",""
8062,"STUDENT_AUDIT_SUMMARY","Student's degree audit profile and summary data.  One record per student per degree level (Undergraduate or Graduate).",3,"PRODUCTION","F","MITSIS",""
8082,"WORK_HOURS_STUDENT_SUMMARY","XXX",3,"UNKNOWN","","UNKNOWN",""
8083,"WORK_HOURS_STUDENT_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
8145,"PROFIT_CENTER_ACCESSIBLE","XXX",3,"UNKNOWN","","UNKNOWN",""
8085,"LIBRARY_THESIS","XXX",3,"PRODUCTION","","SUPPRESSED",""
8105,"SPACE_PERSON","XXX",3,"UNKNOWN","","UNKNOWN",""
8127,"BUDGET_SUMMARY","XXX",3,"UNKNOWN","","SUPPRESSED",""
8165,"HR_VISA_TYPE","This table contains the different types of visas.",3,"PRODUCTION","D","HRUSER",""
8171,"HR_ORG_ACCESSIBLE","This table contains a view of HR Organizations filtered by what the user has access to. For use in driving selection screens",2,"PRODUCTION","D","HRUSER",""
8185,"EECS_STUDENT_PERSONAL","Student biographic and address information specific to EECS students.  For use by EECS users only. Included in this table are terms from the current and prior academic years.",3,"PRODUCTION","F","MITSIS",""
8205,"FPR_OSP_AWARD","XXX",3,"PRODUCTION","F","SUPPRESSED",""
8225,"PAID_PERSON","XXX",3,"UNKNOWN","","UNKNOWN",""
8245,"FINANCIAL_PARAMETERS","XXX",3,"UNKNOWN","","SUPPRESSED",""
8265,"EL_PI_DLC_AFFILIATION","XXX",3,"UNKNOWN","","SUPPRESSED",""
8285,"EL_REQUIREMENT_STATUS","XXX",3,"UNKNOWN","","SUPPRESSED",""
8305,"EHSS_PERSON","XXX",3,"UNKNOWN","","SUPPRESSED",""
8325,"EECS_DEGREE_AWARDED","Degrees awarded information, specific to EECS students.  For use by EECS users only.",3,"PRODUCTION","F","MITSIS",""
8326,"EECS_TERM_ENROLLMENT","Student term enrollment data specific to EECS students.  Included in this table are terms from the current and prior academic years.  For use by EECS users only.",3,"PRODUCTION","F","MITSIS",""
8345,"TRAVEL_UNEXPENSED_DETAIL","XXX",3,"UNKNOWN","","SUPPRESSED",""
8348,"TIP_MATERIAL","Inforamtion about Course Material (Author,Title,ISBN, Publisher, etc.)",3,"PRODUCTION","D","COOP",""
8367,"ALUM_EMAIL_FORWARD_FOR_LIFE","Email Forward For Life",3,"PRODUCTION","F","SUPPRESSED",""
8392,"TIP_MATERIAL_STATUS","Course Material status (Ex. Required,Recommended, No Material, etc.)",3,"PRODUCTION","D","COOP",""
8393,"TIP_SUBJECT_OFFERED","Subjects Offered offered for a particular academic Term",3,"PRODUCTION","D","Registrar",""
8427,"FINANCIAL_DOCUMENT_DETAIL","XXX",3,"UNKNOWN","","SUPPRESSED",""
8447,"FPR_DEPARTMENT","XXX",3,"PRODUCTION","F","SUPPRESSED",""
8467,"PERSON_CURRENT_RELATION","XXX",3,"UNKNOWN","","UNKNOWN",""
8487,"EECS_FRESHMAN","Freshmen for the academic year.  For use by EECS users only.",3,"PRODUCTION","F","MITSIS",""
8527,"SIS_TERM_ADDRESS_CATEGORY","Descriptions of student term address category.  Categories of term address include on-campus dormitories, living groups, and off-campus housing.",3,"PRODUCTION","D","MITSIS",""
8528,"SUBJECT_ENROLLABLE","Enrollable subjects by academic terms.  No section information, and not including non-MIT subjects.  This table contains a small number of fields, and it does not include descriptive fields.  For a more complete listing, see the SUBJECT_OFFERED_SUMMARY or the SUBJECT_OFFERED tables.  The ULT_MASTER_SUBJECT_ID in this table maybe helpful in tracking clusters of subjects that contain both ""Joint"" and ""Meet with"" subjects.",2,"PRODUCTION","D","MITSIS",""
8529,"SIS_LOOKUP","Contains descriptions of codes used in MTSIS, the Student Information System.",3,"PRODUCTION","D","MITSIS",""
8547,"SUBJECT_ATTRIBUTE","Descriptions of attributes of subject in degree audit.",2,"PRODUCTION","D","MITSIS",""
8567,"TRAVEL_SAP_ERROR_TYPE","XXX",3,"UNKNOWN","","SUPPRESSED",""
8607,"STUDENT_DEGREE_THESIS","Student Thesis",3,"PRODUCTION","D","MITSIS",""
8627,"STUDENT_DEGREE_PROGRAM","Student degree information including degree code, degree name, degree type, and effective academic terms.",3,"PRODUCTION","D","MITSIS",""
8647,"FPR_JOB_TITLE","XXX",3,"PRODUCTION","","SUPPRESSED",""
8667,"TRAVEL_UNEXPENSED_TX_DETAIL","XXX",3,"UNKNOWN","","SUPPRESSED",""
8126,"MIT_PATENT_SUMMARY","suppressed for now, only eFPR has access to the view. -- hschan",3,"PRODUCTION","","SUPPRESSED",""
8022,"PURCHASING_DETAIL_FULL","XXX",3,"UNKNOWN","","UNKNOWN",""
8125,"FPR_MIT_PATENT_DETAIL","XXX",3,"PRODUCTION","F","SUPPRESSED",""
8246,"SUBJECT_THESIS_RESEARCH","A list of research/thesis subjects (used by Teaching Credit)",3,"PRODUCTION","","SUPPRESSED",""
8346,"TRAVELER_UNEXPENSED","XXX",3,"UNKNOWN","","SUPPRESSED",""
8407,"VENDOR_FS","XXX",3,"UNKNOWN","","UNKNOWN",""
8507,"FPR_COUNTRY_OF_CITIZENSHIP","XXX",3,"PRODUCTION","","SUPPRESSED",""
8587,"PERSON_RELATION_TYPE","XXX",3,"PRODUCTION","","SUPPRESSED",""
8588,"PERSON_RELATION","XXX",3,"PRODUCTION","","SUPPRESSED",""
8589,"PERSON_RELATION_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
8668,"OPA_PERSON","OPA Person Information",3,"PRODUCTION","","OSPUSER",""
8669,"OPA_DISCL_ACTIVITIES","OPA Disclosure Activities",3,"PRODUCTION","","OSPUSER",""
8687,"OPA_DISCLOSURE","OPA Disclosures",3,"PRODUCTION","","OSPUSER",""
8707,"KRB_MAPPING","This table contains the Kerberos Name/Kerberos Principal of all people associated with the Institute.  Information is fed from Moira and refreshed in this table every 3 hours between 10:20 am and 12:20am.",3,"PRODUCTION","D","MOIRAUSR",""
8727,"OPA_DISCL_COMPENSATION","XXX",3,"PRODUCTION","","OSPUSER",""
8747,"TRAVEL_PROFILE","XXX",3,"UNKNOWN","","UNKNOWN",""
8767,"FAC_BUILDING","Facilities Building Info",3,"UNKNOWN","","OFMSUSER",""
8768,"FAC_BUILDING_ADDRESS","Facilities Building/Address Info",3,"UNKNOWN","","OFMSUSER",""
8769,"FAC_FLOOR","Facilities Floor Info",3,"UNKNOWN","","OFMSUSER",""
8770,"FAC_MAJOR_USE","Facilities Major Use Info",3,"UNKNOWN","","OFMSUSER",""
8771,"FAC_ORGANIZATION","Facilities Organization Info",3,"UNKNOWN","","OFMSUSER",""
8772,"FAC_ROOMS","Facilities Room Information",3,"UNKNOWN","","OFMSUSER",""
8787,"PROFIT_CENTER_GROUP_WITH_ID","XXX",3,"UNKNOWN","","UNKNOWN",""
8807,"FPR_HR_EDUCATION_DETAIL","View with HR Education Detail data, built specifically for FPR",3,"PRODUCTION","","SUPPRESSED",""
8827,"PAYROLL_PERSON_FULL","XXX",3,"PRODUCTION","","SAPUSER",""
8847,"FPR_EDUCATION","XXX",3,"PRODUCTION","","SUPPRESSED",""
8867,"EL_REQUIREMENT_ORIGIN","XXX",3,"UNKNOWN","","UNKNOWN",""
8887,"FPR_ACAD_EMPLOYEE_DIRECTORY","XXX",3,"PRODUCTION","","SUPPRESSED",""
8907,"WORKSET_OBJ","XXX",3,"UNKNOWN","","UNKNOWN",""
8927,"UROP_CONTINUING_BY_YEAR","XXX",3,"PRODUCTION","","SUPPRESSED",""
8947,"EHSI_FINDING_DETAIL_NEW","XXX",3,"UNKNOWN","","UNKNOWN",""
8967,"NEW_HIRE_EMPLOYEE","XXX",3,"PRODUCTION","","HRUSER",""
8968,"NEW_HIRE_PROCESS_DETAIL","XXX",3,"PRODUCTION","","HRUSER",""
8969,"NEW_HIRE_PROCESS_DEVICE_USED","XXX",3,"UNKNOWN","","UNKNOWN",""
8970,"NEW_HIRE_EMPLOYEE_NO_KERBEROS","XXX",3,"PRODUCTION","","HRUSER",""
8971,"NEW_HIRE_PROCESS_TILE_STEP","XXX",3,"PRODUCTION","","HRUSER",""
8987,"STUDENT_AUDIT_STRIP","Student's degree audit strip text.  There are multiple records for the mulitple lines of strip text for a student.  The LINE_TYPE field identifies the types of line (Beginning, Detail, Ending, etc.) and the LINE_SEQ_NUMBER field can be used to sequence/order the lines of text into a statement/paragraph.",3,"PRODUCTION","F","MITSIS",""
8988,"AA_ARTICLE","Journal articles from Academic Analytics",2,"PRODUCTION","F","AAUSER",""
8989,"AA_JOURNAL","Journals from Academic Analytics",2,"PRODUCTION","D","AAUSER",""
8990,"AA_BOOK","Books from Academic Analytics",2,"PRODUCTION","F","AAUSER",""
9008,"VISITOR_JOB_CODES_FOR_TLO","XXX",3,"UNKNOWN","","UNKNOWN",""
9009,"AFFILIATION_STUDENT_ADVISOR","XXX",3,"UNKNOWN","","UNKNOWN",""
9029,"HR_APPT_TX_DETAIL_TEST","XXX",3,"UNKNOWN","","UNKNOWN",""
9049,"STUDENT_ETHNIC_SUBGROUP","This table contains all the ethnic groups (White, Asian, Black or African American, Hispanic or Latino, International, etc.) and the ethnic subgroups (Hispanic or Latino, Mexico, Puerto Rico, Japan, Chinese, Korea, Vietnam, Philippines, Pakistan, India, Spain, Samoa, Guam, Europe, Carribbean, Alaska Native, etc.) as defined in the Student Information System.  This table is used as a master table with STUDENT_ETHNICITY_DETAIL.",3,"PRODUCTION","D","MITSIS",""
9069,"SB_WBS","XXX",3,"UNKNOWN","","UNKNOWN",""
9089,"STUDENT_COURSE_OF_MAJOR","XXX",3,"UNKNOWN","","UNKNOWN",""
9090,"STUDENT_GRADE_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9109,"WORK_REQUEST_LONG_TEXT_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9110,"WORK_REQUEST_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9111,"WORK_REQUEST_ACTIVITY_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9129,"FPR_PEOPLE","XXX",3,"UNKNOWN","","UNKNOWN",""
9130,"FPR_PEOPLE_RECORD","XXX",3,"UNKNOWN","","UNKNOWN",""
9149,"HASS_CONCENTRATION","XXX",3,"UNKNOWN","","UNKNOWN",""
9169,"OSP_WORKLOAD_SIM_RUN_STATUS","XXX",3,"UNKNOWN","","UNKNOWN",""
9170,"OSP_WORKLOAD_SIM_HEADER","XXX",3,"UNKNOWN","","UNKNOWN",""
9171,"MIT_APPOINTMENT_ALL","XXX",3,"UNKNOWN","","UNKNOWN",""
9191,"OSP_WORKLOAD_CURRENT_LOAD","XXX",3,"UNKNOWN","","UNKNOWN",""
9211,"OPA_USE_OF_INST_RESOURCES","XXX",3,"UNKNOWN","","UNKNOWN",""
9231,"STUDENT_BIOGRAPHIC","XXX",3,"UNKNOWN","","UNKNOWN",""
9251,"OPA_CYCLES","XXX",3,"UNKNOWN","","UNKNOWN",""
9271,"OSP_AWARD_CREATE_DATE","XXX",3,"UNKNOWN","","UNKNOWN",""
9291,"BB_RESEARCH_VOL_DET_SELECTOR","XXX",3,"UNKNOWN","","UNKNOWN",""
9311,"PROJECT_AUTH_TOTAL_HISTORY","XXX",3,"UNKNOWN","","UNKNOWN",""
9331,"OSP_ERI_DISTRIBUTION","XXX",3,"UNKNOWN","","UNKNOWN",""
9332,"FPR_IR_AWARD_NEW","XXX",3,"UNKNOWN","","UNKNOWN",""
9351,"ACAD_CHAIR_DETAIL_HISTORY","XXX",3,"UNKNOWN","","UNKNOWN",""
9352,"PERSON_OSP","XXX",3,"UNKNOWN","","UNKNOWN",""
9353,"PAYROLL_ORG_ACCESSIBLE","XXX",3,"UNKNOWN","","UNKNOWN",""
9373,"PI_MEASURES","XXX",3,"UNKNOWN","","UNKNOWN",""
9374,"FPR_MIT_APPOINTMENT_X","XXX",3,"UNKNOWN","","UNKNOWN",""
9394,"FCLT_ORGANIZATION","XXX",3,"UNKNOWN","","UNKNOWN",""
9414,"HR_JOB_HIERARCHY","XXX",3,"UNKNOWN","","UNKNOWN",""
9434,"STUDENT_CLRHSE_CORE_2_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9435,"EFPR_PEOPLE","XXX",3,"UNKNOWN","","UNKNOWN",""
9436,"FPR_PEER_FACULTY","XXX",3,"UNKNOWN","","UNKNOWN",""
9455,"STUDENT_CLRHSE_CORE_2_2014SU","XXX",3,"UNKNOWN","","UNKNOWN",""
9456,"STUDENT_CLRHSE_CORE_2014SU","XXX",3,"UNKNOWN","","UNKNOWN",""
9457,"EL_REQUIREMENT_SET","XXX",3,"UNKNOWN","","UNKNOWN",""
9475,"IR_INSTITUTION","XXX",3,"UNKNOWN","","UNKNOWN",""
9495,"STUDENT_MINOR","XXX",3,"UNKNOWN","","UNKNOWN",""
9515,"IR_AWARD_DISCIPLINE","XXX",3,"UNKNOWN","","UNKNOWN",""
9535,"OSP_PERSON_HISTORY","XXX",3,"UNKNOWN","","UNKNOWN",""
9555,"SUBJECT_ENROLL_GRADED_SUMMARY","XXX",3,"UNKNOWN","","UNKNOWN",""
9575,"MIT_PATENT_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9595,"MIT_PATENT_CATEGORY","XXX",3,"UNKNOWN","","UNKNOWN",""
9596,"MIT_PATENT_STATUS","XXX",3,"UNKNOWN","","UNKNOWN",""
9597,"SING_PROJECT","XXX",3,"UNKNOWN","","UNKNOWN",""
9598,"SING_PROJECT_OSP","XXX",3,"UNKNOWN","","UNKNOWN",""
9617,"STUDENT_ENROLLMENT_STATUS","XXX",3,"UNKNOWN","","UNKNOWN",""
9637,"FPR_MIT_PATENT_DETAIL_NEW","XXX",3,"UNKNOWN","","UNKNOWN",""
9657,"FCLT_BUILDING_HIST","XXX",3,"UNKNOWN","","UNKNOWN",""
9658,"FCLT_ROOMS_HIST","XXX",3,"UNKNOWN","","UNKNOWN",""
9659,"FCLT_MAJOR_USE_HIST","XXX",3,"UNKNOWN","","UNKNOWN",""
9660,"FCLT_ROOM_USE_HIST","XXX",3,"UNKNOWN","","UNKNOWN",""
9661,"FCLT_ORGANIZATION_HIST","XXX",3,"UNKNOWN","","UNKNOWN",""
9662,"FCLT_FLOOR_HIST","XXX",3,"UNKNOWN","","UNKNOWN",""
9663,"FA_STUDENT_PROFILE","XXX",3,"UNKNOWN","","UNKNOWN",""
9664,"FCLT_BUILDING_ADDRESS_HIST","XXX",3,"UNKNOWN","","UNKNOWN",""
9677,"FUNDS_REPORTING_YEARS","XXX",3,"UNKNOWN","","UNKNOWN",""
9678,"FPR_TEACHING_EVALUATION_TT","XXX",3,"UNKNOWN","","UNKNOWN",""
9697,"SPACE_BINS","XXX",3,"UNKNOWN","","UNKNOWN",""
9698,"SPACE_SUPV_DEPT_HISTO","XXX",3,"UNKNOWN","","UNKNOWN",""
9699,"SPACE_SUPV_HISTO","XXX",3,"UNKNOWN","","UNKNOWN",""
9717,"LIBRARY_HOLDINGS_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9718,"LIBRARY_HOLDINGS","XXX",3,"UNKNOWN","","UNKNOWN",""
9719,"NEW_HIRE_TLO_IPIA_DATE","XXX",3,"UNKNOWN","","UNKNOWN",""
9739,"TEACHING_EVALUATION","XXX",3,"UNKNOWN","","UNKNOWN",""
9759,"PAYROLL_COMMITMENT_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9779,"STUDENT_ADDRESS_Y_REPORT","XXX",3,"UNKNOWN","","UNKNOWN",""
9799,"POOL_A_FUND_DATA","XXX",3,"UNKNOWN","","UNKNOWN",""
9819,"ORCID_PEOPLE","XXX",3,"UNKNOWN","","UNKNOWN",""
9839,"OSP_AWARD_CUSTOM_DATA_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
9840,"OSP_AWARD_CUSTOM_COLUMN","XXX",3,"UNKNOWN","","UNKNOWN",""
9841,"PO_LINE_RAW","XXX",3,"UNKNOWN","","UNKNOWN",""
9842,"REQ_DIST_RAW","XXX",3,"UNKNOWN","","UNKNOWN",""
9843,"PO_HDR_RAW","XXX",3,"UNKNOWN","","UNKNOWN",""
9844,"REQ_ITEM_RAW","XXX",3,"UNKNOWN","","UNKNOWN",""
9845,"PO_DIST_RAW","XXX",3,"UNKNOWN","","UNKNOWN",""
7374,"WTW_OLD_TEACHING_DETAIL","This table contains the detail of the <b>OLD</b> Who-is-Teaching-What data, from Fall 1999 (""2000FA"") through Spring 2009 (""2009SP""). Used the ""KEY"" field in this table to join to the same-name tables (ie. Joining from this table to the WTW_OLD_SUBJECT_SECTION table using the WTW_OLD_SUBJECT_SECTION_KEY field, and joining from this table to the WTW_OLD_INSTRUCTOR table using the WTW_OLD_INSTRUCTOR_KEY field, and joining from this table to the WTW_OLD_INSTRUCTOR_ROLE table using the WTW_OLD_INSTRUCTOR_ROLE_KEY, and joining from this table to the WTW_ACADEMIC_TERM table using the WTW_ACADEMIC_TERM_KEY) to get the instructor roles of each of the instructors in the different terms, subjects and  sections.",3,"PRODUCTION","F","MITSIS",""
5637,"OSP_INVESTIGATOR_DETAIL","XXX",3,"PRODUCTION","F","OSPUSER",""
5638,"OSP_UNIT","OSP Proposal Unit Investigator",3,"PRODUCTION","D","OSPUSER",""
4555,"HR_PERSON_EMPLOYEE_LIMITED","DEPRECATED. Please use HR_PERSON_EMPLOYEE view that restircts for limited access.This is a version of HR_PERSON_EMPLOYEE which does not include data items that contain sensitive information, such as home address and emergency contact information.",3,"PRODUCTION","D","HRUSER",""
7679,"TEACHING_CREDIT_DETAIL","SoE Teaching Credit Project",3,"PROTOTYPE","","SUPPRESSED",""
6516,"STUDENT_ACADEMIC","This table contains student's academic information such as GPA, required & completed GIR units, swim test.  There is one record per student.",3,"PRODUCTION","F","MITSIS",""
6517,"STUDENT_ACADEMIC_BY_TERM","This table contains the term GPA and other academic information, with one record per student per academic term.",3,"PRODUCTION","F","MITSIS",""
7678,"SUBJECT_ENROLLMENT_ANON","subject enrollment summary view for SoE Teaching Creidt project",3,"PROTOTYPE","","SUPPRESSED",""
4432,"BENEFIT_COST_RULE","This table contains information about employee, employer, and provider costs for various plans, depending on coverage levels",3,"PRODUCTION","D","SAPUSER",""
5476,"MIT_CARD_DATA","Contains MIT Card information",3,"PRODUCTION","","CARDUSER",""
4715,"SING_VENDOR","XXX",3,"PRODUCTION","","SUPPRESSED",""
4716,"VENDOR_TECR","XXX",3,"PRODUCTION","","SUPPRESSED",""
4755,"GL_ACCOUNT_RDBP","XXX",3,"PRODUCTION","","SUPPRESSED",""
7230,"RAFT_COMM_MONTH","XXX",3,"PRODUCTION","","SUPPRESSED",""
7231,"RAFT_FORECAST_MONTH","XXX",3,"PRODUCTION","","SUPPRESSED",""
7252,"WTW_INSTRUCTOR","This table includes all instructors in the Who-is-Teaching-What data.",3,"PRODUCTION","D","MITSIS",""
6356,"CIS_HASS_ATTRIBUTE","More detailed descriptions of HASS Attributes in CIS Course Catalog",1,"PRODUCTION","D","MITSIS",""
7253,"WTW_INSTRUCTOR_ROLE","This is a dimension table used in the Who-is-Teaching-What data model.  It contains all the teaching roles (eg. Lecturer, Recitation Instructor, Teaching Assistant, Writing Instructor, etc.)",3,"PRODUCTION","D","MITSIS",""
7255,"WTW_TEACHING_DETAIL","This table contains the detail of the Who-is-Teaching-What data since Fall Term 2009 (ie. 2010FA).   Used the ""KEY"" field in this table to join to the same-name table (eg. Joining from this table to the WTW_SUBJECT_SECTION table using the WTW_SUBJECT_SECTION_KEY field, and joining from this table to the WTW_INSTRUCTOR table using the WTW_INSTRUCTOR_KEY field, and joining from this table to the WTW_INSTRUCTOR_ROLE table using the WTW_INSTRUCTOR_ROLE_KEY, and joining from this table to the WTW_ACADEMIC_TERM table using the WTW_ACADEMIC_TERM_KEY) to get the teaching roles of each of the instructors in the different terms, subjects and  sections.",3,"PRODUCTION","F","MITSIS",""
4475,"RT_TICKET_DETAIL","Contains detail information about each ticket in Request Tracker.",3,"PRODUCTION","F","RTUSER",""
5056,"TEM_CLASS","Training & Event Management Catalog",3,"PRODUCTION","","SUPPRESSED",""
6116,"STUDENT_ETHNICITY","Student ethnicity summary data.",3,"PRODUCTION","","MITSIS",""
6216,"AP_PAYMENTS_DATA","XXX",3,"PRODUCTION","","SUPPRESSED",""
6316,"SURCHARGE_BASE","XXX",3,"PRODUCTION","","SUPPRESSED",""
6376,"ARRA_REPORTING_DETAIL","Fact table for VPF ARRA reporting",3,"PRODUCTION","F","SAPUSER",""
7109,"OSE_STUDENT_FULL","Online Subject Evaluation (OSE) - student biographic data",3,"PRODUCTION","D","SUPPRESSED",""
7292,"COSTING_SHEET_WORK","XXX",3,"PRODUCION","","SUPPRESSED",""
4816,"LIBRARY_SUBJECT_OFFERED","XXX",3,"PRODUCTION","","SUPPRESSED",""
5496,"PERSON_MIR3_DEPARTMENT","Departments in WHPERSON_MIR3",3,"PRODUCTION","D","SUPPRESSED",""
6176,"HR_PERSON_EMPLOYEE_YEAR_END","This table contains annual snapshots of HR_PERSON_EMPLOYEE table (only relevant fields are represented).  It is used by HR-Payroll  for government reporting",3,"PRODUCTION","F","HRPAYUSER",""
7597,"FPR_FACULTY","XXX",3,"PRODUCTION","F","SUPPRESSED",""
4635,"ASR_PERSON_EMPLOYEE","Annual Salary Review Employee - same as HR_Person_Employee",3,"PRODUCTION","","SUPPRESSED",""
4756,"SING_CURRENCY_DAILY_MAP","XXX",3,"PRODUCTION","","SUPPRESSED",""
5716,"SUBJECT_GRADE_DETAIL","Grade data.  This view is not open to users",3,"PRODUCTION","F","SUPPRESSED",""
5717,"SUBJECT_GRADE_TYPE","Different types of grades",3,"PRODUCTION","D","SUPPRESSED",""
5718,"SUBJECT_GRADE_CHARS","Characteristics of a grade for a subject",3,"PRODUCTION","D","SUPPRESSED",""
5719,"SUBJECT_ENROLL_GRADED_DETAIL","Subject enrollment records (or class lists) with grades.",3,"PRODUCTION","F","MITSIS",""
3442,"OSP_AWARD_SPEC_REVIEW_DETAIL","OSP Award Special Review Details",3,"PRODUCTION","F","OSPUSER",""
5576,"EHSI_FINDING_BY_ROOM_DETAIL_NE","XXX",3,"PRODUCTION","","SUPPRESSED",""
6556,"ALL_MEDICAL_PERSON_NEW","XXX",3,"PRODUCTION","","SUPPRESSED",""
7332,"WTW_SUBJECT_SECTION","This is a dimension table used in the Who-is-Teaching-What data model.  The table contains information about the subjects and sections for the teaching data.  There is one record per academic term per subject per section in this table.",3,"PRODUCTION","D","MITSIS",""
7595,"FPR_MIT_APPOINTMENT","XXX",3,"PRODUCTION","F","SUPPRESSED",""
7742,"FPR_STUDENT","XXX",3,"PRODUCTION","F","SUPPRESSED",""
