"CIP_WITH_VERSION_KEY","VERSION","PROGRAM_CODE","PROGRAM_TITLE","CATEGORY_CODE","CATEGORY_TITLE","FOUR_DIGIT_CODE","FOUR_DIGIT_TITLE","WAREHOUSE_LOAD_DATE"
"1607062010","2010","160706","Tamil Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
"1607072010","2010","160707","Urdu Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
"1607992010","2010","160799","South Asian Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
"1608012010","2010","160801","Iranian Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1608","Iranian/Persian Languages, Literatures, and Linguistics",17-OCT-10
"1609002010","2010","160900","Romance Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609012010","2010","160901","French Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609022010","2010","160902","Italian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609042010","2010","160904","Portuguese Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609052010","2010","160905","Spanish Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609062010","2010","160906","Romanian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609072010","2010","160907","Catalan Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609082010","2010","160908","Hispanic and Latin American Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"1609992010","2010","160999","Romance Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1609","Romance Languages, Literatures, and Linguistics",17-OCT-10
"0802991990","1990","080299","BUSINESS AND PERSONAL SERVICES MARKETING OPERATIONS, OTHER","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0802","BUSINESS AND PERSONAL SERVICES MARKETING OPERATIONS",09-JAN-02
"0803011990","1990","080301","ENTREPRENEURSHIP","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0803","ENTREPRENEURSHIP",09-JAN-02
"0804011990","1990","080401","FINANCIAL SERVICES MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0804","FINANCIAL SERVICES MARKETING OPERATIONS",09-JAN-02
"0805031990","1990","080503","FLORISTRY MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0805","FLORISTRY MARKETING OPERATIONS",09-JAN-02
"1907042000","2000","190704","Family Systems","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1907062000","2000","190706","Child Development","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1907072000","2000","190707","Family and Community Services","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1907082000","2000","190708","Child Care and Support Services Management","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1907092000","2000","190709","Child Care Provider/Assistant","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1907992000","2000","190799","Human Development, Family Studies, and Related Services, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1909012000","2000","190901","Apparel and Textiles, General","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles",27-MAR-03
"1909022000","2000","190902","Apparel and Textile Manufacture","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles",27-MAR-03
"1909042000","2000","190904","Textile Science","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles",27-MAR-03
"1909052000","2000","190905","Apparel and Textile Marketing Management","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles",27-MAR-03
"1909062000","2000","190906","Fashion and Fabric Consultant","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles",27-MAR-03
"1909992000","2000","190999","Apparel and Textiles, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles",27-MAR-03
"1999992000","2000","199999","Family and Consumer Sciences/Human Sciences, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1999","Family and Consumer Sciences/Human Sciences, Other",27-MAR-03
"2200002000","2000","220000","Legal Studies, General","22","LEGAL PROFESSIONS AND STUDIES","2200","Non-Professional General Legal Studies (Undergraduate)",27-MAR-03
"2200012000","2000","220001","Pre-Law Studies","22","LEGAL PROFESSIONS AND STUDIES","2200","Non-Professional General Legal Studies (Undergraduate)",27-MAR-03
"2201012000","2000","220101","Law (LL.B., J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2201","Law (LL.B, J.D.)",27-MAR-03
"2202012000","2000","220201","Advanced Legal Research/Studies, General (LL.M., M.C.L., M.L.I., M.S.L., J.S.D./S.J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202022000","2000","220202","Programs for Foreign Lawyers (LL.M., M.C.L.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202032000","2000","220203","American/U.S. Law/Legal Studies/Jurisprudence (LL.M., M.C.J.,J.S.D./S.J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202042000","2000","220204","Canadian Law/Legal Studies/Jurisprudence (LL.M., M.C.J.,J.S.D./S.J.D.).","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202052000","2000","220205","Banking, Corporate, Finance, and Securities Law (LL.M., J.S.D./S.J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202062000","2000","220206","Comparative Law (LL.M., M.C.L., J.S.D./S.J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202072000","2000","220207","Energy, Environment, and Natural Resources Law (LL.M., M.S.,J.S.D./S.J.D.).","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202082000","2000","220208","Health Law (LL.M., M.J., J.S.D./S.J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202092000","2000","220209","International Law and Legal Studies (LL.M., J.S.D./S.J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202102000","2000","220210","International Business, Trade, and Tax Law (LL.M., J.S.D./S.J.D.)","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202112000","2000","220211","Tax Law/Taxation (LL.M, J.S.D./S.J.D.).","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2202992000","2000","220299","Legal Research and Advanced Professional Studies, Other","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)",27-MAR-03
"2203012000","2000","220301","Legal Administrative Assistant/Secretary","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services",27-MAR-03
"2203022000","2000","220302","Legal Assistant/Paralegal","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services",27-MAR-03
"2203032000","2000","220303","Court Reporting/Court Reporter","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services",27-MAR-03
"2203992000","2000","220399","Legal Support Services, Other","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services",27-MAR-03
"2299992000","2000","229999","Legal Professions and Studies, Other","22","LEGAL PROFESSIONS AND STUDIES","2299","Legal Professions and Studies, Other",27-MAR-03
"2301012000","2000","230101","English Language and Literature, General","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2301","English Language and Literature, General",27-MAR-03
"2304012000","2000","230401","English Composition","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2304","English Composition",27-MAR-03
"2305012000","2000","230501","Creative Writing","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2305","Creative Writing",27-MAR-03
"2307012000","2000","230701","American Literature (United States)","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2307","American Literature (United States and Canadian)",27-MAR-03
"2307022000","2000","230702","American Literature (Canadian)","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2307","American Literature (United States and Canadian)",27-MAR-03
"2308012000","2000","230801","English Literature (British and Commonwealth)","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2308","English Literature (British and Commonwealth)",27-MAR-03
"2310012000","2000","231001","Speech and Rhetorical Studies","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2310","Speech and Rhetorical Studies",27-MAR-03
"2311012000","2000","231101","Technical and Business Writing","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2311","Technical and Business Writing",27-MAR-03
"2399992000","2000","239999","English Language and Literature/Letters, Other","23","ENGLISH LANGUAGE AND LITERATURE/LETTERS.","2399","English Language and Literature/Letters, Other",27-MAR-03
"2401012000","2000","240101","Liberal Arts and Sciences/Liberal Studies","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES, AND HUMANITIES","2401","Liberal Arts and Sciences, General Studies, and Humanities",27-MAR-03
"2401022000","2000","240102","General Studies","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES, AND HUMANITIES","2401","Liberal Arts and Sciences, General Studies, and Humanities",27-MAR-03
"2401032000","2000","240103","Humanities/Humanistic Studies","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES, AND HUMANITIES","2401","Liberal Arts and Sciences, General Studies, and Humanities",27-MAR-03
"2401992000","2000","240199","Liberal Arts and Sciences, General Studies and Humanities, Other","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES, AND HUMANITIES","2401","Liberal Arts and Sciences, General Studies, and Humanities",27-MAR-03
"2501012000","2000","250101","Library Science/Librarianship","25","LIBRARY SCIENCE","2501","Library Science/Librarianship",27-MAR-03
"2503012000","2000","250301","Library Assistant/Technician","25","LIBRARY SCIENCE","2503","Library Assistant",27-MAR-03
"2599992000","2000","259999","Library Science, Other","25","LIBRARY SCIENCE","2599","Library Science, Other",27-MAR-03
"2601012000","2000","260101","Biology/Biological Sciences, General","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2601","Biology, General",27-MAR-03
"2601022000","2000","260102","Biomedical Sciences, General","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2601","Biology, General",27-MAR-03
"2602022000","2000","260202","Biochemistry","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602032000","2000","260203","Biophysics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602042000","2000","260204","Molecular Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602052000","2000","260205","Molecular Biochemistry","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602062000","2000","260206","Molecular Biophysics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602072000","2000","260207","Structural Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602082000","2000","260208","Photobiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602092000","2000","260209","Radiation Biology/Radiobiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602102000","2000","260210","Biochemistry/Biophysics and Molecular Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2602992000","2000","260299","Biochemistry, Biophysics and Molecular Biology, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2602","Biochemistry, Biophysics and Molecular Biology",27-MAR-03
"2603012000","2000","260301","Botany/Plant Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2603","Botany/Plant Biology",27-MAR-03
"2603052000","2000","260305","Plant Pathology/Phytopathology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2603","Botany/Plant Biology",27-MAR-03
"2603072000","2000","260307","Plant Physiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2603","Botany/Plant Biology",27-MAR-03
"2603082000","2000","260308","Plant Molecular Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2603","Botany/Plant Biology",27-MAR-03
"2603992000","2000","260399","Botany/Plant Biology, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2603","Botany/Plant Biology",27-MAR-03
"2604012000","2000","260401","Cell/Cellular Biology and Histology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2604","Cell/Cellular Biology and Anatomical Sciences",27-MAR-03
"2604032000","2000","260403","Anatomy","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2604","Cell/Cellular Biology and Anatomical Sciences",27-MAR-03
"2604042000","2000","260404","Developmental Biology and Embryology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2604","Cell/Cellular Biology and Anatomical Sciences",27-MAR-03
"2604052000","2000","260405","Neuroanatomy","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2604","Cell/Cellular Biology and Anatomical Sciences",27-MAR-03
"2604062000","2000","260406","Cell/Cellular and Molecular Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2604","Cell/Cellular Biology and Anatomical Sciences",27-MAR-03
"2604072000","2000","260407","Cell Biology and Anatomy","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2604","Cell/Cellular Biology and Anatomical Sciences",27-MAR-03
"2604992000","2000","260499","Cell/Cellular Biology and Anatomical Sciences, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2604","Cell/Cellular Biology and Anatomical Sciences",27-MAR-03
"2605022000","2000","260502","Microbiology, General","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2605","Microbiological Sciences and Immunology",27-MAR-03
"2605032000","2000","260503","Medical Microbiology and Bacteriology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2605","Microbiological Sciences and Immunology",27-MAR-03
"2605042000","2000","260504","Virology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2605","Microbiological Sciences and Immunology",27-MAR-03
"2605052000","2000","260505","Parasitology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2605","Microbiological Sciences and Immunology",27-MAR-03
"2605062000","2000","260506","Mycology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2605","Microbiological Sciences and Immunology",27-MAR-03
"2605072000","2000","260507","Immunology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2605","Microbiological Sciences and Immunology",27-MAR-03
"2605992000","2000","260599","Microbiological Sciences and Immunology, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2605","Microbiological Sciences and Immunology",27-MAR-03
"2607012000","2000","260701","Zoology/Animal Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2607","Zoology/Animal Biology",27-MAR-03
"2607022000","2000","260702","Entomology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2607","Zoology/Animal Biology",27-MAR-03
"2607072000","2000","260707","Animal Physiology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2607","Zoology/Animal Biology",27-MAR-03
"2607082000","2000","260708","Animal Behavior and Ethology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2607","Zoology/Animal Biology",27-MAR-03
"2607092000","2000","260709","Wildlife Biology","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2607","Zoology/Animal Biology",27-MAR-03
"2607992000","2000","260799","Zoology/Animal Biology, Other","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2607","Zoology/Animal Biology",27-MAR-03
"2608012000","2000","260801","Genetics, General","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2608","Genetics",27-MAR-03
"2608022000","2000","260802","Molecular Genetics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2608","Genetics",27-MAR-03
"2608032000","2000","260803","Microbial and Eukaryotic Genetics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2608","Genetics",27-MAR-03
"2608042000","2000","260804","Animal Genetics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2608","Genetics",27-MAR-03
"2608052000","2000","260805","Plant Genetics","26","BIOLOGICAL AND BIOMEDICAL SCIENCES","2608","Genetics",27-MAR-03
"0806011990","1990","080601","FOOD PRODUCTS RETAILING AND WHOLESALING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0806","FOOD PRODUCTS RETAILING AND WHOLESALING OPERATIONS",09-JAN-02
"0807011990","1990","080701","AUCTIONEERING","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0807","GENERAL RETAILING AND WHOLESALING OPERATIONS AND SKILLS",09-JAN-02
"0807041990","1990","080704","GENERAL BUYING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0807","GENERAL RETAILING AND WHOLESALING OPERATIONS AND SKILLS",09-JAN-02
"0807051990","1990","080705","GENERAL RETAILING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0807","GENERAL RETAILING AND WHOLESALING OPERATIONS AND SKILLS",09-JAN-02
"0807061990","1990","080706","GENERAL SELLING SKILLS AND SALES OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0807","GENERAL RETAILING AND WHOLESALING OPERATIONS AND SKILLS",09-JAN-02
"0807081990","1990","080708","GENERAL MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0807","GENERAL RETAILING AND WHOLESALING OPERATIONS AND SKILLS",09-JAN-02
"0807091990","1990","080709","GENERAL DISTRIBUTION OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0807","GENERAL RETAILING AND WHOLESALING OPERATIONS AND SKILLS",09-JAN-02
"0807991990","1990","080799","GENERAL RETAILING AND WHOLESALING OPERATIONS & SKILLS, OTHER","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0807","GENERAL RETAILING AND WHOLESALING OPERATIONS AND SKILLS",09-JAN-02
"0808091990","1990","080809","HOME PRODUCTS MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0808","HOME AND OFFICE PRODUCTS MARKETING OPERATIONS",09-JAN-02
"0808101990","1990","080810","OFFICE PRODUCTS MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0808","HOME AND OFFICE PRODUCTS MARKETING OPERATIONS",09-JAN-02
"0808991990","1990","080899","HOME AND OFFICE PRODUCTS MARKETING OPERATIONS, OTHER","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0808","HOME AND OFFICE PRODUCTS MARKETING OPERATIONS",09-JAN-02
"0809011990","1990","080901","HOSPITALITY AND RECREATION MARKETING OPERATIONS, GENERAL","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0809","HOSPITALITY AND RECREATION MARKETING OPERATIONS",09-JAN-02
"0809021990","1990","080902","HOTEL/MOTEL SERVICES MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0809","HOSPITALITY AND RECREATION MARKETING OPERATIONS",09-JAN-02
"0809031990","1990","080903","RECREATION PRODUCTS/SERVICES MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0809","HOSPITALITY AND RECREATION MARKETING OPERATIONS",09-JAN-02
"0809061990","1990","080906","FOOD SALES OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0809","HOSPITALITY AND RECREATION MARKETING OPERATIONS",09-JAN-02
"0809991990","1990","080999","HOSPITALITY AND RECREATION MARKETING OPERATIONS, OTHER","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0809","HOSPITALITY AND RECREATION MARKETING OPERATIONS",09-JAN-02
"0810011990","1990","081001","INSURANCE MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0810","INSURANCE MARKETING OPERATIONS",09-JAN-02
"0811041990","1990","081104","TOURISM PROMOTION OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0811","TOURISM AND TRAVEL SERVICES MARKETING OPERATIONS",09-JAN-02
"0811051990","1990","081105","TRAVEL SERVICES MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0811","TOURISM AND TRAVEL SERVICES MARKETING OPERATIONS",09-JAN-02
"0811991990","1990","081199","TOURISM AND TRAVEL SERVICES MARKETING OPERATIONS, OTHER","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0811","TOURISM AND TRAVEL SERVICES MARKETING OPERATIONS",09-JAN-02
"0812031990","1990","081203","VEHICLE PARTS AND ACCESSORIES MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0812","VEHICLE AND PETROLEUM PRODUCTS MARKETING OPERATIONS",09-JAN-02
"0812081990","1990","081208","VEHICLE MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0812","VEHICLE AND PETROLEUM PRODUCTS MARKETING OPERATIONS",09-JAN-02
"0812091990","1990","081209","PETROLEUM PRODUCTS RETAILING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0812","VEHICLE AND PETROLEUM PRODUCTS MARKETING OPERATIONS",09-JAN-02
"0812991990","1990","081299","VEHICLE AND PETROLEUM PRODUCTS MARKETING OPERATIONS, OTHER","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0812","VEHICLE AND PETROLEUM PRODUCTS MARKETING OPERATIONS",09-JAN-02
"0813011990","1990","081301","HEALTH PRODUCTS AND SERVICES MARKETING OPERATIONS","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0813","HEALTH PRODUCTS AND SERVICES MARKETING OPERATIONS",09-JAN-02
"0899991990","1990","089999","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION, OTHER","08","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION","0899","MARKETING OPERATIONS/MARKETING AND DISTRIBUTION, OTHER",09-JAN-02
"0901011990","1990","090101","COMMUNICATIONS, GENERAL","09","COMUNICATIONS","0901","COMMUNICATIONS, GENERAL",09-JAN-02
"0902011990","1990","090201","ADVERTISING","09","COMUNICATIONS","0902","ADVERTISING",09-JAN-02
"0904011990","1990","090401","JOURNALISM","09","COMUNICATIONS","0904","JOURNALISM AND MASS COMMUNICATIONS",09-JAN-02
"0904021990","1990","090402","BROADCAST JOURNALISM","09","COMUNICATIONS","0904","JOURNALISM AND MASS COMMUNICATIONS",09-JAN-02
"0904031990","1990","090403","MASS COMMUNICATIONS","09","COMUNICATIONS","0904","JOURNALISM AND MASS COMMUNICATIONS",09-JAN-02
"0904991990","1990","090499","JOURNALISM AND MASS COMMUNICATION, OTHER","09","COMUNICATIONS","0904","JOURNALISM AND MASS COMMUNICATIONS",09-JAN-02
"0905011990","1990","090501","PUBLIC RELATIONS AND ORGANIZATIONAL COMMUNICATIONS","09","COMUNICATIONS","0905","PUBLIC RELATIONS AND ORGANIZATIONAL COMMUNICATIONS",09-JAN-02
"0907011990","1990","090701","RADIO AND TELEVISION BROADCASTING","09","COMUNICATIONS","0907","RADIO AND TELEVISION BROADCASTING",09-JAN-02
"0999991990","1990","099999","COMMUNICATIONS, OTHER","09","COMUNICATIONS","0999","COMMUNICATIONS, OTHER",09-JAN-02
"1001011990","1990","100101","EDUCATIONAL/INSTRUCTIONAL MEDIA TECH./TECHNICIAN","10","COMMUNICATIONS TECHNOLOGIES","1001","COMMUNICATIONS TECHNOLOGIES",09-JAN-02
"1001031990","1990","100103","PHOTOGRAPHIC TECH./TECHNICIAN","10","COMMUNICATIONS TECHNOLOGIES","1001","COMMUNICATIONS TECHNOLOGIES",09-JAN-02
"1001041990","1990","100104","RADIO AND TELEVISION BROADCASTING TECH./TECHNICIAN","10","COMMUNICATIONS TECHNOLOGIES","1001","COMMUNICATIONS TECHNOLOGIES",09-JAN-02
"1001991990","1990","100199","COMMUNICATIONS TECHNOL./TECHNICIANS, OTHER","10","COMMUNICATIONS TECHNOLOGIES","1001","COMMUNICATIONS TECHNOLOGIES",09-JAN-02
"1101011990","1990","110101","COMPUTER AND INFORMATION SCIENCES, GENERAL","11","COMPUTER AND INFORMATION SCIENCES","1101","COMPUTER AND INFORMATION SCIENCES, GENERAL",09-JAN-02
"1102011990","1990","110201","COMPUTER PROGRAMMING","11","COMPUTER AND INFORMATION SCIENCES","1102","COMPUTER PROGRAMMING",09-JAN-02
"1103011990","1990","110301","DATA PROCESSING TECHNOLOGY/TECHNICIAN","11","COMPUTER AND INFORMATION SCIENCES","1103","DATA PROCESSING TECHNOLOGY",09-JAN-02
"1104011990","1990","110401","INFORMATION SCIENCES AND SYSTEMS","11","COMPUTER AND INFORMATION SCIENCES","1104","INFORMATION SCIENCES AND SYSTEMS",09-JAN-02
"1105011990","1990","110501","COMPUTER SYSTEMS ANALYSIS","11","COMPUTER AND INFORMATION SCIENCES","1105","COMPUTER SYSTEMS ANALYSIS",09-JAN-02
"1107011990","1990","110701","COMPUTER SCIENCE","11","COMPUTER AND INFORMATION SCIENCES","1107","COMPUTER SCIENCE",09-JAN-02
"1199991990","1990","119999","COMPUTER AND INFORMATION SCIENCES, OTHER","11","COMPUTER AND INFORMATION SCIENCES","1199","COMPUTER AND INFORMATION SCIENCES, OTHER",09-JAN-02
